Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
FLL,ALB,1/13/2018,NONSTOP,POINTS,175.2,25.43,12000,5.6,1,0
BOG,FLL,1/13/2018,NONSTOP,LOWEST,524.86,167.86,0,0,0,0
BOG,FLL,1/13/2018,NONSTOP,POINTS,524.86,167.86,31100,76.56,0,0
PBI,DCA,1/13/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
PBI,DCA,1/13/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
DCA,CHS,1/13/2018,NONSTOP,LOWEST,76.2,18.53,0,0,1,0
DCA,CHS,1/13/2018,NONSTOP,POINTS,76.2,18.53,4600,5.6,1,0
DCA,TPA,1/13/2018,NONSTOP,LOWEST,136.2,22.71,0,0,1,0
DCA,TPA,1/13/2018,NONSTOP,POINTS,136.2,22.71,9100,5.6,1,0
PBI,LGA,1/13/2018,NONSTOP,LOWEST,84.2,19.08,0,0,1,0
PBI,LGA,1/13/2018,NONSTOP,POINTS,84.2,19.08,5200,5.6,1,0
LIR,BOS,1/13/2018,NONSTOP,LOWEST,517.03,91.03,0,0,0,0
LIR,BOS,1/13/2018,NONSTOP,POINTS,517.03,91.03,34100,46.23,0,0
RIC,BOS,1/13/2018,NONSTOP,LOWEST,75.2,18.46,0,0,1,0
RIC,BOS,1/13/2018,NONSTOP,POINTS,75.2,18.46,4600,5.6,1,0
PUJ,SJU,1/13/2018,NONSTOP,LOWEST,153.86,80.86,0,0,0,0
PUJ,SJU,1/13/2018,NONSTOP,POINTS,153.86,80.86,5500,62.26,0,0
MBJ,FLL,1/13/2018,NONSTOP,LOWEST,176.2,107.2,0,0,0,0
MBJ,FLL,1/13/2018,NONSTOP,POINTS,176.2,107.2,5200,80.5,0,0
SJC,LGB,1/13/2018,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
SJC,LGB,1/13/2018,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
NAS,BOS,1/13/2018,NONSTOP,LOWEST,297.59,122.59,0,0,0,0
NAS,BOS,1/13/2018,NONSTOP,POINTS,297.59,122.59,13000,99.09,0,0
ACK,BOS,1/13/2018,NONSTOP,LOWEST,169,21.19,0,0,1,0
SAV,BOS,1/13/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
SAV,BOS,1/13/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
GCM,JFK,1/13/2018,NONSTOP,LOWEST,257.24,102.24,0,0,0,0
GCM,JFK,1/13/2018,NONSTOP,POINTS,257.24,102.24,11500,78.74,0,0
BOS,ATL,1/13/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
BOS,ATL,1/13/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
SNU,FLL,1/13/2018,NONSTOP,LOWEST,186.46,59.46,0,0,0,0
SNU,FLL,1/13/2018,NONSTOP,POINTS,186.46,59.46,9500,35.96,0,0
MCO,BUF,1/13/2018,NONSTOP,LOWEST,263.2,31.57,0,0,1,0
MCO,BUF,1/13/2018,NONSTOP,POINTS,263.2,31.57,21700,5.6,1,0
SJU,BDL,1/13/2018,NONSTOP,LOWEST,261.1,28.1,0,0,1,0
SJU,BDL,1/13/2018,NONSTOP,POINTS,261.1,28.1,17300,5.6,1,0
PDX,LGB,1/13/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
PDX,LGB,1/13/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
OAK,LGB,1/13/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
OAK,LGB,1/13/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
PUJ,BOS,1/13/2018,NONSTOP,LOWEST,324.16,122.16,0,0,0,0
PUJ,BOS,1/13/2018,NONSTOP,POINTS,324.16,122.16,15000,62.26,0,0
RSW,BDL,1/13/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
RSW,BDL,1/13/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
MCO,ORH,1/13/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
MCO,ORH,1/13/2018,NONSTOP,POINTS,128.2,22.15,8500,5.6,1,0
PLS,BOS,1/13/2018,NONSTOP,LOWEST,204.46,104.46,0,0,0,0
PLS,BOS,1/13/2018,NONSTOP,POINTS,204.46,104.46,7500,80.96,0,0
SJO,MCO,1/13/2018,NONSTOP,LOWEST,429.81,87.81,0,0,0,0
SJO,MCO,1/13/2018,NONSTOP,POINTS,429.81,87.81,27400,47.21,0,0
POP,JFK,1/13/2018,NONSTOP,LOWEST,410.26,135.26,0,0,0,0
POP,JFK,1/13/2018,NONSTOP,POINTS,410.26,135.26,20400,62.26,0,0
AUS,JFK,1/13/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
AUS,JFK,1/13/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
CUN,FLL,1/13/2018,NONSTOP,LOWEST,142.79,59.79,0,0,0,0
CUN,FLL,1/13/2018,NONSTOP,POINTS,142.79,59.79,6200,32.99,0,0
CTG,JFK,1/13/2018,NONSTOP,LOWEST,640.56,190.56,0,0,0,0
CTG,JFK,1/13/2018,NONSTOP,POINTS,640.56,190.56,42900,81.56,0,0
MCO,SWF,1/13/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
MCO,SWF,1/13/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
PAP,BOS,1/13/2018,NONSTOP,LOWEST,544.66,143.66,0,0,0,0
PAP,BOS,1/13/2018,NONSTOP,POINTS,544.66,143.66,34900,120.16,0,0
BDL,TPA,1/13/2018,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
BDL,TPA,1/13/2018,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
MCO,MBJ,1/13/2018,NONSTOP,LOWEST,138.1,72.1,0,0,0,0
MCO,MBJ,1/13/2018,NONSTOP,POINTS,138.1,72.1,4900,49.6,0,0
NAS,JFK,1/13/2018,NONSTOP,LOWEST,337.59,122.59,0,0,0,0
NAS,JFK,1/13/2018,NONSTOP,POINTS,337.59,122.59,16000,99.09,0,0
FLL,BNA,1/13/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
FLL,BNA,1/13/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
SLC,LGB,1/13/2018,NONSTOP,LOWEST,77.2,18.6,0,0,1,0
SLC,LGB,1/13/2018,NONSTOP,POINTS,77.2,18.6,4700,5.6,1,0
BDA,BOS,1/13/2018,NONSTOP,LOWEST,199.96,134.96,0,0,0,0
BDA,BOS,1/13/2018,NONSTOP,POINTS,199.96,134.96,4900,111.46,0,0
FLL,BGI,1/13/2018,NONSTOP,LOWEST,94.6,29.6,0,0,0,0
FLL,BGI,1/13/2018,NONSTOP,POINTS,94.6,29.6,4900,7.1,0,0
HPN,MCO,1/13/2018,NONSTOP,LOWEST,96.98,19.98,0,0,1,0
HPN,MCO,1/13/2018,NONSTOP,POINTS,96.98,19.98,6200,5.6,1,0
FLL,ORH,1/13/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
FLL,ORH,1/13/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
HAV,JFK,1/13/2018,NONSTOP,LOWEST,149.46,59.46,0,0,0,0
HAV,JFK,1/13/2018,NONSTOP,POINTS,149.46,59.46,6700,35.96,0,0
MBJ,BOS,1/13/2018,NONSTOP,LOWEST,402.8,108.8,0,0,0,0
MBJ,BOS,1/13/2018,NONSTOP,POINTS,402.8,108.8,21800,80.5,0,0
EWR,STI,1/13/2018,NONSTOP,LOWEST,217.4,59.4,0,0,0,0
EWR,STI,1/13/2018,NONSTOP,POINTS,217.4,59.4,11800,36.9,0,0
JFK,MSY,1/13/2018,NONSTOP,LOWEST,235.75,29.66,0,0,1,0
JFK,MSY,1/13/2018,NONSTOP,POINTS,235.75,29.66,16500,5.6,1,0
JFK,HOU,1/13/2018,NONSTOP,LOWEST,190.2,26.48,0,0,1,0
JFK,HOU,1/13/2018,NONSTOP,POINTS,190.2,26.48,13100,5.6,1,0
JFK,SAV,1/13/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
JFK,SAV,1/13/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
BOS,DFW,1/13/2018,NONSTOP,LOWEST,138.09,22.84,0,0,1,0
BOS,DFW,1/13/2018,NONSTOP,POINTS,138.09,22.84,9200,5.6,1,0
SXM,JFK,1/13/2018,NONSTOP,LOWEST,221.87,86.87,0,0,0,0
SXM,JFK,1/13/2018,NONSTOP,POINTS,221.87,86.87,10000,63.37,0,0
SDQ,SJU,1/13/2018,NONSTOP,LOWEST,162.16,82.16,0,0,0,0
SDQ,SJU,1/13/2018,NONSTOP,POINTS,162.16,82.16,6000,62.26,0,0
DCA,RSW,1/13/2018,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
DCA,RSW,1/13/2018,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
HPN,TPA,1/13/2018,NONSTOP,LOWEST,168.98,25,0,0,1,0
HPN,TPA,1/13/2018,NONSTOP,POINTS,168.98,25,11500,5.6,1,0
TPA,SJU,1/13/2018,NONSTOP,LOWEST,186.1,28.1,0,0,1,0
TPA,SJU,1/13/2018,NONSTOP,POINTS,186.1,28.1,11800,5.6,1,0
BTV,JFK,1/13/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
BTV,JFK,1/13/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
AUA,JFK,1/13/2018,NONSTOP,LOWEST,284.96,71.96,0,0,0,0
AUA,JFK,1/13/2018,NONSTOP,POINTS,284.96,71.96,15800,48.46,0,0
UVF,JFK,1/13/2018,NONSTOP,LOWEST,461.36,127.36,0,0,0,0
UVF,JFK,1/13/2018,NONSTOP,POINTS,461.36,127.36,24800,78.76,0,0
FLL,BUF,1/13/2018,NONSTOP,LOWEST,174.2,25.36,0,0,1,0
FLL,BUF,1/13/2018,NONSTOP,POINTS,174.2,25.36,11900,5.6,1,0
SRQ,BOS,1/13/2018,NONSTOP,LOWEST,248.12,30.52,0,0,1,0
SRQ,BOS,1/13/2018,NONSTOP,POINTS,248.12,30.52,17400,5.6,1,0
BDL,PBI,1/13/2018,NONSTOP,LOWEST,191.65,26.58,0,0,1,0
BDL,PBI,1/13/2018,NONSTOP,POINTS,191.65,26.58,13200,5.6,1,0
CUN,MCO,1/13/2018,NONSTOP,LOWEST,176.09,61.09,0,0,0,0
CUN,MCO,1/13/2018,NONSTOP,POINTS,176.09,61.09,8600,32.99,0,0
SJU,STX,1/13/2018,NONSTOP,LOWEST,98.1,10.1,0,0,1,0
SJU,STX,1/13/2018,NONSTOP,POINTS,98.1,10.1,6600,5.6,1,0
PHL,FLL,1/13/2018,NONSTOP,LOWEST,87.2,19.29,0,0,1,0
PHL,FLL,1/13/2018,NONSTOP,POINTS,87.2,19.29,5500,5.6,1,0
JFK,RSW,1/13/2018,NONSTOP,LOWEST,117.2,21.39,0,0,1,0
JFK,RSW,1/13/2018,NONSTOP,POINTS,117.2,21.39,7700,5.6,1,0
LGB,JFK,1/13/2018,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
LGB,JFK,1/13/2018,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
IAD,BOS,1/13/2018,NONSTOP,LOWEST,102.2,20.34,0,0,1,0
IAD,BOS,1/13/2018,NONSTOP,POINTS,102.2,20.34,6600,5.6,1,0
HAV,FLL,1/13/2018,NONSTOP,LOWEST,111.46,59.46,0,0,0,0
HAV,FLL,1/13/2018,NONSTOP,POINTS,111.46,59.46,3900,35.96,0,0
LIR,JFK,1/13/2018,NONSTOP,LOWEST,603.13,95.13,0,0,0,0
LIR,JFK,1/13/2018,NONSTOP,POINTS,603.13,95.13,44200,46.23,0,0
LRM,JFK,1/13/2018,NONSTOP,LOWEST,366.56,128.56,0,0,0,0
LRM,JFK,1/13/2018,NONSTOP,POINTS,366.56,128.56,17700,62.26,0,0
GCM,BOS,1/13/2018,NONSTOP,LOWEST,455.24,102.24,0,0,0,0
GCM,BOS,1/13/2018,NONSTOP,POINTS,455.24,102.24,26200,78.74,0,0
LGB,OAK,1/13/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
LGB,OAK,1/13/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
RSW,JFK,1/13/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
RSW,JFK,1/13/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
BGI,BOS,1/13/2018,NONSTOP,LOWEST,519.86,132.86,0,0,0,0
BGI,BOS,1/13/2018,NONSTOP,POINTS,519.86,132.86,33700,41.66,0,0
CHS,DCA,1/13/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
CHS,DCA,1/13/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
PLS,FLL,1/13/2018,NONSTOP,LOWEST,139.46,104.46,0,0,0,0
PLS,FLL,1/13/2018,NONSTOP,POINTS,139.46,104.46,2600,80.96,0,0
NAS,DCA,1/13/2018,NONSTOP,LOWEST,187.59,122.59,0,0,0,0
NAS,DCA,1/13/2018,NONSTOP,POINTS,187.59,122.59,4900,99.09,0,0
SJO,FLL,1/13/2018,NONSTOP,LOWEST,225.11,78.11,0,0,0,0
SJO,FLL,1/13/2018,NONSTOP,POINTS,225.11,78.11,10900,47.21,0,0
CTG,FLL,1/13/2018,NONSTOP,LOWEST,376.36,148.36,0,0,0,0
CTG,FLL,1/13/2018,NONSTOP,POINTS,376.36,148.36,18300,81.56,0,0
ALB,MCO,1/13/2018,NONSTOP,LOWEST,206.35,27.61,0,0,1,0
ALB,MCO,1/13/2018,NONSTOP,POINTS,206.35,27.61,14300,5.6,1,0
PVD,FLL,1/13/2018,NONSTOP,LOWEST,132.2,22.43,0,0,1,0
PVD,FLL,1/13/2018,NONSTOP,POINTS,132.2,22.43,8800,5.6,1,0
PUJ,FLL,1/13/2018,NONSTOP,LOWEST,191.96,101.96,0,0,0,0
PUJ,FLL,1/13/2018,NONSTOP,POINTS,191.96,101.96,6700,62.26,0,0
PUJ,JFK,1/13/2018,NONSTOP,LOWEST,453.96,141.96,0,0,0,0
PUJ,JFK,1/13/2018,NONSTOP,POINTS,453.96,141.96,23200,62.26,0,0
POP,BOS,1/13/2018,NONSTOP,LOWEST,345.36,125.36,0,0,0,0
POP,BOS,1/13/2018,NONSTOP,POINTS,345.36,125.36,16300,62.26,0,0
FLL,SWF,1/13/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
FLL,SWF,1/13/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
BOS,MVY,1/13/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
JFK,CHS,1/13/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
JFK,CHS,1/13/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
RDU,BOS,1/13/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
RDU,BOS,1/13/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
MEX,MCO,1/13/2018,NONSTOP,LOWEST,131.2,81.2,0,0,0,0
MEX,MCO,1/13/2018,NONSTOP,POINTS,131.2,81.2,3800,55.7,0,0
FLL,AUS,1/13/2018,NONSTOP,LOWEST,168.54,24.97,0,0,1,0
FLL,AUS,1/13/2018,NONSTOP,POINTS,168.54,24.97,11500,5.6,1,0
PHL,BOS,1/13/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
PHL,BOS,1/13/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
LGA,PBI,1/13/2018,NONSTOP,LOWEST,84.2,19.08,0,0,1,0
LGA,PBI,1/13/2018,NONSTOP,POINTS,84.2,19.08,5200,5.6,1,0
BOS,DTW,1/13/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
BOS,DTW,1/13/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
AUA,FLL,1/13/2018,NONSTOP,LOWEST,129.96,71.96,0,0,0,0
AUA,FLL,1/13/2018,NONSTOP,POINTS,129.96,71.96,4300,48.46,0,0
TPA,DCA,1/13/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
TPA,DCA,1/13/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
CUR,JFK,1/13/2018,NONSTOP,LOWEST,331.46,73.46,0,0,0,0
CUR,JFK,1/13/2018,NONSTOP,POINTS,331.46,73.46,19200,49.96,0,0
UVF,BOS,1/13/2018,NONSTOP,LOWEST,661.26,141.26,0,0,0,0
UVF,BOS,1/13/2018,NONSTOP,POINTS,661.26,141.26,49600,78.76,0,0
TPA,EWR,1/13/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
TPA,EWR,1/13/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
STX,SJU,1/13/2018,NONSTOP,LOWEST,50.6,5.6,0,0,1,0
STX,SJU,1/13/2018,NONSTOP,POINTS,50.6,5.6,3400,5.6,1,0
GND,JFK,1/13/2018,NONSTOP,LOWEST,234.96,73.96,0,0,0,0
GND,JFK,1/13/2018,NONSTOP,POINTS,234.96,73.96,12000,50.46,0,0
BNA,FLL,1/13/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
BNA,FLL,1/13/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
JFK,FLL,1/13/2018,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
JFK,FLL,1/13/2018,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
ROC,JFK,1/13/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
ROC,JFK,1/13/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
ALB,FLL,1/13/2018,NONSTOP,LOWEST,130.2,22.29,0,0,1,0
ALB,FLL,1/13/2018,NONSTOP,POINTS,130.2,22.29,8600,5.6,1,0
RIC,FLL,1/13/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
RIC,FLL,1/13/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
BOS,SAN,1/13/2018,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
BOS,SAN,1/13/2018,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
JFK,SAN,1/13/2018,NONSTOP,LOWEST,234.2,29.55,0,0,1,0
JFK,SAN,1/13/2018,NONSTOP,POINTS,234.2,29.55,16300,5.6,1,0
FLL,JAX,1/13/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
FLL,JAX,1/13/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
LAX,JFK,1/13/2018,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
LAX,JFK,1/13/2018,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
PLS,JFK,1/13/2018,NONSTOP,LOWEST,277.46,104.46,0,0,0,0
PLS,JFK,1/13/2018,NONSTOP,POINTS,277.46,104.46,12900,80.96,0,0
BUF,MCO,1/13/2018,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
BUF,MCO,1/13/2018,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
SJU,STI,1/13/2018,NONSTOP,LOWEST,88.4,41.4,0,0,0,0
SJU,STI,1/13/2018,NONSTOP,POINTS,88.4,41.4,3500,36.9,0,0
RDU,FLL,1/13/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
RDU,FLL,1/13/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
FLL,LIM,1/13/2018,NONSTOP,LOWEST,294.1,43.1,0,0,0,0
FLL,LIM,1/13/2018,NONSTOP,POINTS,294.1,43.1,18600,20.6,0,0
MCO,SJU,1/13/2018,NONSTOP,LOWEST,143.1,28.1,0,0,1,0
MCO,SJU,1/13/2018,NONSTOP,POINTS,143.1,28.1,8600,5.6,1,0
ORH,MCO,1/13/2018,NONSTOP,LOWEST,123.7,17.65,0,0,1,0
ORH,MCO,1/13/2018,NONSTOP,POINTS,123.7,17.65,8500,5.6,1,0
JFK,RDU,1/13/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
JFK,RDU,1/13/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
LGB,LAS,1/13/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
LGB,LAS,1/13/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
MBJ,MCO,1/13/2018,NONSTOP,LOWEST,173.2,107.2,0,0,0,0
MBJ,MCO,1/13/2018,NONSTOP,POINTS,173.2,107.2,4900,80.5,0,0
EWR,FLL,1/13/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
EWR,FLL,1/13/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
BOS,BNA,1/13/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
BOS,BNA,1/13/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
FLL,LAX,1/13/2018,NONSTOP,LOWEST,159.2,24.32,0,0,1,0
FLL,LAX,1/13/2018,NONSTOP,POINTS,159.2,24.32,10800,5.6,1,0
BOS,ORD,1/13/2018,NONSTOP,LOWEST,76.2,18.53,0,0,1,0
BOS,ORD,1/13/2018,NONSTOP,POINTS,76.2,18.53,4600,5.6,1,0
BUF,JFK,1/13/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
BUF,JFK,1/13/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
BWI,FLL,1/13/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BWI,FLL,1/13/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
BDL,FLL,1/13/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
BDL,FLL,1/13/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
JFK,BUR,1/13/2018,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
JFK,BUR,1/13/2018,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
BGI,EWR,1/13/2018,NONSTOP,LOWEST,411.76,116.76,0,0,0,0
BGI,EWR,1/13/2018,NONSTOP,POINTS,411.76,116.76,21900,41.66,0,0
JFK,CLT,1/13/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
JFK,CLT,1/13/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
BDL,MCO,1/13/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
BDL,MCO,1/13/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
BOS,BWI,1/13/2018,NONSTOP,LOWEST,87.2,19.29,0,0,1,0
BOS,BWI,1/13/2018,NONSTOP,POINTS,87.2,19.29,5500,5.6,1,0
MEX,FLL,1/13/2018,NONSTOP,LOWEST,128.1,81.1,0,0,0,0
MEX,FLL,1/13/2018,NONSTOP,POINTS,131.2,81.2,3800,55.7,0,0
DCA,BDL,1/13/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
DCA,BDL,1/13/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
POS,JFK,1/13/2018,NONSTOP,LOWEST,367.46,106.46,0,0,0,0
POS,JFK,1/13/2018,NONSTOP,POINTS,367.46,106.46,19400,82.96,0,0
DCA,BOS,1/13/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
DCA,BOS,1/13/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
FLL,SAN,1/13/2018,NONSTOP,LOWEST,180.2,25.78,0,0,1,0
FLL,SAN,1/13/2018,NONSTOP,POINTS,180.2,25.78,12300,5.6,1,0
JFK,IAD,1/13/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
JFK,IAD,1/13/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
JFK,PSP,1/13/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
JFK,PSP,1/13/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
RIC,MCO,1/13/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
RIC,MCO,1/13/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
JFK,LGB,1/13/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
JFK,LGB,1/13/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
JFK,SEA,1/13/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
JFK,SEA,1/13/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
CUN,BOS,1/13/2018,NONSTOP,LOWEST,217.69,62.69,0,0,0,0
CUN,BOS,1/13/2018,NONSTOP,POINTS,217.69,62.69,11500,32.99,0,0
SWF,MCO,1/13/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
SWF,MCO,1/13/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
BOS,PHL,1/13/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
BOS,PHL,1/13/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
PVD,MCO,1/13/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
PVD,MCO,1/13/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
MSY,JFK,1/13/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
MSY,JFK,1/13/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
AUS,LGB,1/13/2018,NONSTOP,LOWEST,91.2,19.57,0,0,1,0
AUS,LGB,1/13/2018,NONSTOP,POINTS,91.2,19.57,5800,5.6,1,0
TPA,BDL,1/13/2018,NONSTOP,LOWEST,129.2,22.22,0,0,1,0
TPA,BDL,1/13/2018,NONSTOP,POINTS,129.2,22.22,8600,5.6,1,0
ORH,FLL,1/13/2018,NONSTOP,LOWEST,103.48,16.24,0,0,1,0
ORH,FLL,1/13/2018,NONSTOP,POINTS,103.48,16.24,7000,5.6,1,0
BOS,PHX,1/13/2018,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
BOS,PHX,1/13/2018,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
BOS,LGB,1/13/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
BOS,LGB,1/13/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
RSW,DCA,1/13/2018,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
RSW,DCA,1/13/2018,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
SFO,LGB,1/13/2018,NONSTOP,LOWEST,39.2,15.94,0,0,1,0
SFO,LGB,1/13/2018,NONSTOP,POINTS,39.2,15.94,1900,5.6,1,0
SEA,LGB,1/13/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
SEA,LGB,1/13/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
AUA,BOS,1/13/2018,NONSTOP,LOWEST,321.96,71.96,0,0,0,0
AUA,BOS,1/13/2018,NONSTOP,POINTS,321.96,71.96,18600,48.46,0,0
FLL,LGA,1/13/2018,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
FLL,LGA,1/13/2018,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
EWR,PBI,1/13/2018,NONSTOP,LOWEST,112.2,21.04,0,0,1,0
EWR,PBI,1/13/2018,NONSTOP,POINTS,112.2,21.04,7300,5.6,1,0
TPA,HPN,1/13/2018,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
TPA,HPN,1/13/2018,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
