Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
LGB,SLC,2/18/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
LGB,SLC,2/18/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
FLL,DTW,2/18/2018,NONSTOP,LOWEST,416.27,42.25,0,0,1,0
FLL,DTW,2/18/2018,NONSTOP,POINTS,416.27,42.25,42400,5.6,1,0
BOS,PBI,2/18/2018,NONSTOP,LOWEST,332.28,36.39,0,0,1,0
BOS,PBI,2/18/2018,NONSTOP,POINTS,332.28,36.39,25500,5.6,1,0
MSY,BOS,2/18/2018,NONSTOP,LOWEST,187.2,26.27,0,0,1,0
MSY,BOS,2/18/2018,NONSTOP,POINTS,187.2,26.27,12900,5.6,1,0
JFK,PBI,2/18/2018,NONSTOP,LOWEST,279.64,32.72,0,0,1,0
JFK,PBI,2/18/2018,NONSTOP,POINTS,279.64,32.72,21300,5.6,1,0
RSW,BOS,2/18/2018,NONSTOP,LOWEST,196.2,26.9,0,0,1,0
RSW,BOS,2/18/2018,NONSTOP,POINTS,196.2,26.9,13500,5.6,1,0
FLL,BWI,2/18/2018,NONSTOP,LOWEST,123.09,21.8,0,0,1,0
FLL,BWI,2/18/2018,NONSTOP,POINTS,123.09,21.8,8100,5.6,1,0
JFK,DEN,2/18/2018,NONSTOP,LOWEST,388.28,40.3,0,0,1,0
JFK,DEN,2/18/2018,NONSTOP,POINTS,388.28,40.3,39400,5.6,1,0
JFK,POS,2/18/2018,NONSTOP,LOWEST,232.1,28.1,0,0,0,0
JFK,POS,2/18/2018,NONSTOP,POINTS,232.1,28.1,15200,5.6,0,0
RDU,JFK,2/18/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
RDU,JFK,2/18/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
MCO,LAX,2/18/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
MCO,LAX,2/18/2018,NONSTOP,POINTS,128.2,22.15,8500,5.6,1,0
DCA,FLL,2/18/2018,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
DCA,FLL,2/18/2018,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
PIT,BOS,2/18/2018,NONSTOP,LOWEST,81.2,18.87,0,0,1,0
PIT,BOS,2/18/2018,NONSTOP,POINTS,81.2,18.87,5000,5.6,1,0
BOS,JAX,2/18/2018,NONSTOP,LOWEST,216.91,28.34,0,0,1,0
BOS,JAX,2/18/2018,NONSTOP,POINTS,216.91,28.34,15100,5.6,1,0
MCO,HPN,2/18/2018,NONSTOP,LOWEST,202.1,27.31,0,0,1,0
MCO,HPN,2/18/2018,NONSTOP,POINTS,202.1,27.31,14000,5.6,1,0
FLL,LAS,2/18/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
FLL,LAS,2/18/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
HPN,PBI,2/18/2018,NONSTOP,LOWEST,344.34,37.23,0,0,1,0
HPN,PBI,2/18/2018,NONSTOP,POINTS,344.34,37.23,24500,5.6,1,0
BOS,MCO,2/18/2018,NONSTOP,LOWEST,218.2,28.43,0,0,1,0
BOS,MCO,2/18/2018,NONSTOP,POINTS,218.2,28.43,15200,5.6,1,0
JFK,OAK,2/18/2018,NONSTOP,LOWEST,168.2,24.94,0,0,1,0
JFK,OAK,2/18/2018,NONSTOP,POINTS,168.2,24.94,11500,5.6,1,0
PBI,JFK,2/18/2018,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
PBI,JFK,2/18/2018,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
BOS,FLL,2/18/2018,NONSTOP,LOWEST,223.63,28.81,0,0,1,0
BOS,FLL,2/18/2018,NONSTOP,POINTS,223.63,28.81,15600,5.6,1,0
BOS,RDU,2/18/2018,NONSTOP,LOWEST,287.48,33.27,0,0,1,0
BOS,RDU,2/18/2018,NONSTOP,POINTS,287.48,33.27,20300,5.6,1,0
DCA,MCO,2/18/2018,NONSTOP,LOWEST,170.39,25.1,0,0,1,0
DCA,MCO,2/18/2018,NONSTOP,POINTS,170.39,25.1,11600,5.6,1,0
EWR,PBI,2/18/2018,NONSTOP,LOWEST,285.2,33.11,0,0,1,0
EWR,PBI,2/18/2018,NONSTOP,POINTS,285.2,33.11,20100,5.6,1,0
JFK,PDX,2/18/2018,NONSTOP,LOWEST,174.2,25.36,0,0,1,0
JFK,PDX,2/18/2018,NONSTOP,POINTS,174.2,25.36,11900,5.6,1,0
MCO,SDQ,2/18/2018,NONSTOP,LOWEST,243.4,59.4,0,0,0,0
MCO,SDQ,2/18/2018,NONSTOP,POINTS,243.4,59.4,13700,36.9,0,0
SAN,FLL,2/18/2018,NONSTOP,LOWEST,246.29,30.39,0,0,1,0
SAN,FLL,2/18/2018,NONSTOP,POINTS,246.29,30.39,17200,5.6,1,0
SAN,BOS,2/18/2018,NONSTOP,LOWEST,183.2,25.99,0,0,1,0
SAN,BOS,2/18/2018,NONSTOP,POINTS,183.2,25.99,12600,5.6,1,0
FLL,BOS,2/18/2018,NONSTOP,LOWEST,145.2,23.34,0,0,1,0
FLL,BOS,2/18/2018,NONSTOP,POINTS,145.2,23.34,9800,5.6,1,0
FLL,CLE,2/18/2018,NONSTOP,LOWEST,145.1,23.33,0,0,1,0
FLL,CLE,2/18/2018,NONSTOP,POINTS,145.1,23.33,9700,5.6,1,0
JFK,AUS,2/18/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
JFK,AUS,2/18/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
BOS,RSW,2/18/2018,NONSTOP,LOWEST,305.4,34.52,0,0,1,0
BOS,RSW,2/18/2018,NONSTOP,POINTS,305.4,34.52,21600,5.6,1,0
BOS,LAS,2/18/2018,NONSTOP,LOWEST,199.98,27.16,0,0,1,0
BOS,LAS,2/18/2018,NONSTOP,POINTS,199.98,27.16,13800,5.6,1,0
JFK,SFO,2/18/2018,NONSTOP,LOWEST,198.2,27.04,0,0,1,0
JFK,SFO,2/18/2018,NONSTOP,POINTS,198.2,27.04,13700,5.6,1,0
LGA,MCO,2/18/2018,NONSTOP,LOWEST,204.2,27.46,0,0,1,0
LGA,MCO,2/18/2018,NONSTOP,POINTS,204.2,27.46,14100,5.6,1,0
JFK,SLC,2/18/2018,NONSTOP,LOWEST,383.2,39.94,0,0,1,0
JFK,SLC,2/18/2018,NONSTOP,POINTS,383.2,39.94,32100,5.6,1,0
FLL,PHL,2/18/2018,NONSTOP,LOWEST,163.8,24.64,0,0,1,0
FLL,PHL,2/18/2018,NONSTOP,POINTS,163.8,24.64,11100,5.6,1,0
LGB,BOS,2/18/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
LGB,BOS,2/18/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
PSP,JFK,2/18/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
PSP,JFK,2/18/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
SAN,JFK,2/18/2018,NONSTOP,LOWEST,191.2,26.55,0,0,1,0
SAN,JFK,2/18/2018,NONSTOP,POINTS,191.2,26.55,13200,5.6,1,0
FLL,PIT,2/18/2018,NONSTOP,LOWEST,123.09,21.8,0,0,1,0
FLL,PIT,2/18/2018,NONSTOP,POINTS,123.09,21.8,8100,5.6,1,0
DCA,BOS,2/18/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
DCA,BOS,2/18/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
FLL,MDE,2/18/2018,NONSTOP,LOWEST,133.1,43.1,0,0,0,0
FLL,MDE,2/18/2018,NONSTOP,POINTS,133.1,43.1,6700,20.6,0,0
SJU,JFK,2/18/2018,NONSTOP,LOWEST,130.1,28.1,0,0,1,0
SJU,JFK,2/18/2018,NONSTOP,POINTS,130.1,28.1,7600,5.6,1,0
SJU,FLL,2/18/2018,NONSTOP,LOWEST,93.1,28.1,0,0,1,0
SJU,FLL,2/18/2018,NONSTOP,POINTS,93.1,28.1,4900,5.6,1,0
JFK,TPA,2/18/2018,NONSTOP,LOWEST,279.64,32.72,0,0,1,0
JFK,TPA,2/18/2018,NONSTOP,POINTS,279.64,32.72,19700,5.6,1,0
JFK,MSY,2/18/2018,NONSTOP,LOWEST,250.52,30.69,0,0,1,0
JFK,MSY,2/18/2018,NONSTOP,POINTS,250.52,30.69,17600,5.6,1,0
BUR,JFK,2/18/2018,NONSTOP,LOWEST,156.7,22.75,0,0,1,0
BUR,JFK,2/18/2018,NONSTOP,POINTS,156.7,22.75,10700,5.6,1,0
RSW,EWR,2/18/2018,NONSTOP,LOWEST,152.2,23.83,0,0,1,0
RSW,EWR,2/18/2018,NONSTOP,POINTS,152.2,23.83,10300,5.6,1,0
LGB,FLL,2/18/2018,NONSTOP,LOWEST,149.2,23.62,0,0,1,0
LGB,FLL,2/18/2018,NONSTOP,POINTS,149.2,23.62,10000,5.6,1,0
MCO,PSE,2/18/2018,NONSTOP,LOWEST,108.1,28.1,0,0,1,0
MCO,PSE,2/18/2018,NONSTOP,POINTS,108.1,28.1,6000,5.6,1,0
LGA,FLL,2/18/2018,NONSTOP,LOWEST,204.2,27.46,0,0,1,0
LGA,FLL,2/18/2018,NONSTOP,POINTS,204.2,27.46,14100,5.6,1,0
EWR,MCO,2/18/2018,NONSTOP,LOWEST,293.08,33.66,0,0,1,0
EWR,MCO,2/18/2018,NONSTOP,POINTS,293.08,33.66,20700,5.6,1,0
JFK,MCO,2/18/2018,NONSTOP,LOWEST,373.71,39.28,0,0,1,0
JFK,MCO,2/18/2018,NONSTOP,POINTS,373.71,39.28,31300,5.6,1,0
BOS,SFO,2/18/2018,NONSTOP,LOWEST,172.2,25.22,0,0,1,0
BOS,SFO,2/18/2018,NONSTOP,POINTS,172.2,25.22,11800,5.6,1,0
FLL,ORD,2/18/2018,NONSTOP,LOWEST,117.2,21.39,0,0,1,0
FLL,ORD,2/18/2018,NONSTOP,POINTS,117.2,21.39,7700,5.6,1,0
EWR,FLL,2/18/2018,NONSTOP,LOWEST,164.19,24.66,0,0,1,0
EWR,FLL,2/18/2018,NONSTOP,POINTS,164.19,24.66,11200,5.6,1,0
FLL,RIC,2/18/2018,NONSTOP,LOWEST,173.69,25.33,0,0,1,0
FLL,RIC,2/18/2018,NONSTOP,POINTS,173.69,25.33,11900,5.6,1,0
JFK,FLL,2/18/2018,NONSTOP,LOWEST,204.2,27.46,0,0,1,0
JFK,FLL,2/18/2018,NONSTOP,POINTS,204.2,27.46,14100,5.6,1,0
SMF,JFK,2/18/2018,NONSTOP,LOWEST,157.98,24.23,0,0,1,0
SMF,JFK,2/18/2018,NONSTOP,POINTS,157.98,24.23,10700,5.6,1,0
MCO,BQN,2/18/2018,NONSTOP,LOWEST,108.1,28.1,0,0,1,0
MCO,BQN,2/18/2018,NONSTOP,POINTS,108.1,28.1,6000,5.6,1,0
FLL,RDU,2/18/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
FLL,RDU,2/18/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
FLL,CHS,2/18/2018,NONSTOP,LOWEST,129.2,22.22,0,0,1,0
FLL,CHS,2/18/2018,NONSTOP,POINTS,129.2,22.22,8600,5.6,1,0
EWR,SJU,2/18/2018,NONSTOP,LOWEST,179.1,28.1,0,0,1,0
EWR,SJU,2/18/2018,NONSTOP,POINTS,179.1,28.1,11200,5.6,1,0
OAK,JFK,2/18/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
OAK,JFK,2/18/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
PBI,BOS,2/18/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
PBI,BOS,2/18/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
SFO,FLL,2/18/2018,NONSTOP,LOWEST,228.2,29.13,0,0,1,0
SFO,FLL,2/18/2018,NONSTOP,POINTS,228.2,29.13,15900,5.6,1,0
BOS,SDQ,2/18/2018,NONSTOP,LOWEST,240.4,59.4,0,0,0,0
BOS,SDQ,2/18/2018,NONSTOP,POINTS,240.4,59.4,13500,36.9,0,0
SEA,JFK,2/18/2018,NONSTOP,LOWEST,154.2,23.97,0,0,1,0
SEA,JFK,2/18/2018,NONSTOP,POINTS,154.2,23.97,10400,5.6,1,0
LAX,BUF,2/18/2018,NONSTOP,LOWEST,124.98,21.93,0,0,1,0
LAX,BUF,2/18/2018,NONSTOP,POINTS,121.98,21.72,8000,5.6,1,1
PDX,JFK,2/18/2018,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
PDX,JFK,2/18/2018,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
JFK,PSE,2/18/2018,NONSTOP,LOWEST,178.1,28.1,0,0,1,0
JFK,PSE,2/18/2018,NONSTOP,POINTS,178.1,28.1,11200,5.6,1,0
SLC,MCO,2/18/2018,NONSTOP,LOWEST,224.2,28.85,0,0,1,0
SLC,MCO,2/18/2018,NONSTOP,POINTS,224.2,28.85,15600,5.6,1,0
PHX,JFK,2/18/2018,NONSTOP,LOWEST,169.2,25.01,0,0,1,0
PHX,JFK,2/18/2018,NONSTOP,POINTS,169.2,25.01,11500,5.6,1,0
BOS,SJU,2/18/2018,NONSTOP,LOWEST,295.1,28.1,0,0,1,0
BOS,SJU,2/18/2018,NONSTOP,POINTS,295.1,28.1,19800,5.6,1,0
LAS,BOS,2/18/2018,NONSTOP,LOWEST,172.98,25.28,0,0,1,0
LAS,BOS,2/18/2018,NONSTOP,POINTS,172.98,25.28,11800,5.6,1,0
SFO,JFK,2/18/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
SFO,JFK,2/18/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
SJC,JFK,2/18/2018,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
SJC,JFK,2/18/2018,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
JFK,STI,2/18/2018,NONSTOP,LOWEST,187.4,59.4,0,0,0,0
JFK,STI,2/18/2018,NONSTOP,POINTS,187.4,59.4,9500,36.9,0,0
BOS,STI,2/18/2018,NONSTOP,LOWEST,205.4,59.4,0,0,0,0
BOS,STI,2/18/2018,NONSTOP,POINTS,205.4,59.4,10900,36.9,0,0
JFK,SDQ,2/18/2018,NONSTOP,LOWEST,217.4,59.4,0,0,0,0
JFK,SDQ,2/18/2018,NONSTOP,POINTS,217.4,59.4,11800,36.9,0,0
SLC,JFK,2/18/2018,NONSTOP,LOWEST,208.21,27.74,0,0,1,0
SLC,JFK,2/18/2018,NONSTOP,POINTS,208.21,27.74,14400,5.6,1,0
DEN,BOS,2/18/2018,NONSTOP,LOWEST,151.2,23.76,0,0,1,0
DEN,BOS,2/18/2018,NONSTOP,POINTS,151.2,23.76,10200,5.6,1,0
ABQ,JFK,2/18/2018,NONSTOP,LOWEST,83.98,19.07,0,0,1,0
ABQ,JFK,2/18/2018,NONSTOP,POINTS,83.98,19.07,5200,5.6,1,0
SLC,BOS,2/18/2018,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
SLC,BOS,2/18/2018,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
PHX,BOS,2/18/2018,NONSTOP,LOWEST,238.2,29.83,0,0,1,0
PHX,BOS,2/18/2018,NONSTOP,POINTS,238.2,29.83,16600,5.6,1,0
LIM,FLL,2/18/2018,NONSTOP,LOWEST,245.71,92.71,0,0,0,0
LIM,FLL,2/18/2018,NONSTOP,POINTS,245.71,92.71,11400,69.21,0,0
FLL,SJU,2/18/2018,NONSTOP,LOWEST,112.1,28.1,0,0,1,0
FLL,SJU,2/18/2018,NONSTOP,POINTS,112.1,28.1,6300,5.6,1,0
DEN,JFK,2/18/2018,NONSTOP,LOWEST,203.2,27.39,0,0,1,0
DEN,JFK,2/18/2018,NONSTOP,POINTS,203.2,27.39,14000,5.6,1,0
FLL,BQN,2/18/2018,NONSTOP,LOWEST,78.1,28.1,0,0,1,0
FLL,BQN,2/18/2018,NONSTOP,POINTS,78.1,28.1,3800,5.6,1,0
JFK,BGI,2/18/2018,NONSTOP,LOWEST,314.6,29.6,0,0,0,0
JFK,BGI,2/18/2018,NONSTOP,POINTS,314.6,29.6,21200,7.1,0,0
JFK,BQN,2/18/2018,NONSTOP,LOWEST,156.1,28.1,0,0,1,0
JFK,BQN,2/18/2018,NONSTOP,POINTS,156.1,28.1,9500,5.6,1,0
LAS,FLL,2/18/2018,NONSTOP,LOWEST,159.2,24.32,0,0,1,0
LAS,FLL,2/18/2018,NONSTOP,POINTS,159.2,24.32,10800,5.6,1,0
LAX,MCO,2/18/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
LAX,MCO,2/18/2018,NONSTOP,POINTS,128.2,22.15,8500,5.6,1,0
RNO,JFK,2/18/2018,NONSTOP,LOWEST,250.26,30.67,0,0,1,0
RNO,JFK,2/18/2018,NONSTOP,POINTS,250.26,30.67,17500,5.6,1,0
UIO,FLL,2/19/2018,NONSTOP,LOWEST,237.71,156.71,0,0,0,0
UIO,FLL,2/19/2018,NONSTOP,POINTS,237.71,156.71,6000,133.21,0,0
MDE,FLL,2/19/2018,NONSTOP,LOWEST,209.66,119.66,0,0,0,0
MDE,FLL,2/19/2018,NONSTOP,POINTS,209.66,119.66,6700,79.06,0,0
PSE,MCO,2/19/2018,NONSTOP,LOWEST,103.6,23.6,0,0,1,0
PSE,MCO,2/19/2018,NONSTOP,POINTS,103.6,23.6,6000,5.6,1,0
BQN,MCO,2/19/2018,NONSTOP,LOWEST,103.6,23.6,0,0,1,0
BQN,MCO,2/19/2018,NONSTOP,POINTS,103.6,23.6,6000,5.6,1,0
POS,JFK,2/19/2018,NONSTOP,LOWEST,676.86,140.86,0,0,0,0
POS,JFK,2/19/2018,NONSTOP,POINTS,676.86,140.86,56500,117.36,0,0
STI,JFK,2/19/2018,NONSTOP,LOWEST,207.26,104.26,0,0,0,0
STI,JFK,2/19/2018,NONSTOP,POINTS,207.26,104.26,7700,62.26,0,0
SJU,EWR,2/19/2018,NONSTOP,LOWEST,179.1,28.1,0,0,1,0
SJU,EWR,2/19/2018,NONSTOP,POINTS,179.1,28.1,11200,5.6,1,0
SDQ,BOS,2/19/2018,NONSTOP,LOWEST,269.86,113.86,0,0,0,0
SDQ,BOS,2/19/2018,NONSTOP,POINTS,269.86,113.86,11600,62.26,0,0
BQN,FLL,2/19/2018,NONSTOP,LOWEST,63.6,23.6,0,0,1,0
BQN,FLL,2/19/2018,NONSTOP,POINTS,63.6,23.6,3000,5.6,1,0
PSE,JFK,2/19/2018,NONSTOP,LOWEST,155.6,23.6,0,0,1,0
PSE,JFK,2/19/2018,NONSTOP,POINTS,155.6,23.6,9800,5.6,1,0
STI,BOS,2/19/2018,NONSTOP,LOWEST,215.56,105.56,0,0,0,0
STI,BOS,2/19/2018,NONSTOP,POINTS,215.56,105.56,8200,62.26,0,0
BTV,JFK,2/19/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
BTV,JFK,2/19/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
JAX,JFK,2/19/2018,NONSTOP,LOWEST,181.41,25.87,0,0,1,0
JAX,JFK,2/19/2018,NONSTOP,POINTS,181.41,25.87,12400,5.6,1,0
EWR,BOS,2/19/2018,NONSTOP,LOWEST,96.2,19.92,0,0,1,0
EWR,BOS,2/19/2018,NONSTOP,POINTS,96.2,19.92,6100,5.6,1,0
SDQ,JFK,2/19/2018,NONSTOP,LOWEST,207.26,104.26,0,0,0,0
SDQ,JFK,2/19/2018,NONSTOP,POINTS,207.26,104.26,7700,62.26,0,0
DTW,BOS,2/19/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
DTW,BOS,2/19/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
CHS,DCA,2/19/2018,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
CHS,DCA,2/19/2018,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
ATL,BOS,2/19/2018,NONSTOP,LOWEST,126.39,22.03,0,0,1,0
ATL,BOS,2/19/2018,NONSTOP,POINTS,126.39,22.03,8400,5.6,1,0
AUS,JFK,2/19/2018,NONSTOP,LOWEST,173.2,25.29,0,0,1,0
AUS,JFK,2/19/2018,NONSTOP,POINTS,173.2,25.29,11800,5.6,1,0
BDL,SJU,2/19/2018,NONSTOP,LOWEST,204.1,28.1,0,0,1,0
BDL,SJU,2/19/2018,NONSTOP,POINTS,204.1,28.1,13100,5.6,1,0
EWR,TPA,2/19/2018,NONSTOP,LOWEST,152.2,23.83,0,0,1,0
EWR,TPA,2/19/2018,NONSTOP,POINTS,152.2,23.83,10300,5.6,1,0
FLL,LGA,2/19/2018,NONSTOP,LOWEST,204.2,27.46,0,0,1,0
FLL,LGA,2/19/2018,NONSTOP,POINTS,204.2,27.46,14100,5.6,1,0
RSW,JFK,2/19/2018,NONSTOP,LOWEST,299.1,34.08,0,0,1,0
MSY,JFK,2/19/2018,NONSTOP,LOWEST,433.3,43.44,0,0,1,0
MSY,JFK,2/19/2018,NONSTOP,POINTS,433.3,43.44,40000,5.6,1,0
MCO,DCA,2/19/2018,NONSTOP,LOWEST,229.23,29.2,0,0,1,0
MCO,DCA,2/19/2018,NONSTOP,POINTS,229.23,29.2,16000,5.6,1,0
JFK,BUF,2/19/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
JFK,BUF,2/19/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
MCO,SJU,2/19/2018,NONSTOP,LOWEST,134.1,28.1,0,0,1,0
MCO,SJU,2/19/2018,NONSTOP,POINTS,134.1,28.1,7900,5.6,1,0
MCO,LGA,2/19/2018,NONSTOP,LOWEST,169.2,25.01,0,0,1,0
MCO,LGA,2/19/2018,NONSTOP,POINTS,169.2,25.01,11500,5.6,1,0
BQN,JFK,2/19/2018,NONSTOP,LOWEST,113.6,23.6,0,0,1,0
BQN,JFK,2/19/2018,NONSTOP,POINTS,113.6,23.6,6700,5.6,1,0
BOS,RIC,2/19/2018,NONSTOP,LOWEST,97.2,19.99,0,0,1,0
BOS,RIC,2/19/2018,NONSTOP,POINTS,97.2,19.99,6200,5.6,1,0
RIC,FLL,2/19/2018,NONSTOP,LOWEST,97.2,19.99,0,0,1,0
RIC,FLL,2/19/2018,NONSTOP,POINTS,97.2,19.99,6200,5.6,1,0
PBI,EWR,2/19/2018,NONSTOP,LOWEST,285.2,33.11,0,0,1,0
PBI,EWR,2/19/2018,NONSTOP,POINTS,285.2,33.11,20100,5.6,1,0
BUF,BOS,2/19/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BUF,BOS,2/19/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
JFK,KIN,2/19/2018,NONSTOP,LOWEST,233.1,72.1,0,0,0,0
JFK,KIN,2/19/2018,NONSTOP,POINTS,233.1,72.1,12000,49.6,0,0
SLC,LGB,2/19/2018,NONSTOP,LOWEST,117.2,21.39,0,0,1,0
SLC,LGB,2/19/2018,NONSTOP,POINTS,117.2,21.39,7700,5.6,1,0
SYR,FLL,2/19/2018,NONSTOP,LOWEST,257.05,31.14,0,0,1,0
SYR,FLL,2/19/2018,NONSTOP,POINTS,257.05,31.14,18000,5.6,1,0
FLL,MEX,2/19/2018,NONSTOP,LOWEST,94.82,54.82,0,0,0,0
FLL,MEX,2/19/2018,NONSTOP,POINTS,94.82,54.82,3000,32.32,0,0
RSW,BOS,2/19/2018,NONSTOP,LOWEST,107.2,20.69,0,0,1,0
RSW,BOS,2/19/2018,NONSTOP,POINTS,107.2,20.69,6900,5.6,1,0
LGB,SFO,2/19/2018,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
LGB,SFO,2/19/2018,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
FLL,KIN,2/19/2018,NONSTOP,LOWEST,105.1,72.1,0,0,0,0
FLL,KIN,2/19/2018,NONSTOP,POINTS,105.1,72.1,2500,49.6,0,0
TPA,JFK,2/19/2018,NONSTOP,LOWEST,207.8,27.71,0,0,1,0
TPA,JFK,2/19/2018,NONSTOP,POINTS,207.8,27.71,14400,5.6,1,0
LGB,OAK,2/19/2018,NONSTOP,LOWEST,74.2,18.39,0,0,1,0
LGB,OAK,2/19/2018,NONSTOP,POINTS,74.2,18.39,4500,5.6,1,0
BOS,DTW,2/19/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
BOS,DTW,2/19/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
ORD,FLL,2/19/2018,NONSTOP,LOWEST,97.2,19.99,0,0,1,0
ORD,FLL,2/19/2018,NONSTOP,POINTS,97.2,19.99,6200,5.6,1,0
BOS,CLE,2/19/2018,NONSTOP,LOWEST,106.6,20.65,0,0,1,0
BOS,CLE,2/19/2018,NONSTOP,POINTS,106.6,20.65,6900,5.6,1,0
CLE,FLL,2/19/2018,NONSTOP,LOWEST,70.2,18.11,0,0,1,0
CLE,FLL,2/19/2018,NONSTOP,POINTS,70.2,18.11,4200,5.6,1,0
CHS,FLL,2/19/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
CHS,FLL,2/19/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
BWI,FLL,2/19/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BWI,FLL,2/19/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
BOS,HOU,2/19/2018,NONSTOP,LOWEST,256.19,31.08,0,0,1,0
BOS,HOU,2/19/2018,NONSTOP,POINTS,256.19,31.08,19400,5.6,1,0
BGI,FLL,2/19/2018,NONSTOP,LOWEST,141.56,76.56,0,0,0,0
BGI,FLL,2/19/2018,NONSTOP,POINTS,141.56,76.56,4900,41.66,0,0
FLL,NAS,2/19/2018,NONSTOP,LOWEST,90.1,28.1,0,0,0,0
FLL,NAS,2/19/2018,NONSTOP,POINTS,90.1,28.1,4600,5.6,0,0
MCO,NAS,2/19/2018,NONSTOP,LOWEST,73.1,28.1,0,0,0,0
MCO,NAS,2/19/2018,NONSTOP,POINTS,73.1,28.1,3400,5.6,0,0
PBI,HPN,2/19/2018,NONSTOP,LOWEST,382.45,39.89,0,0,1,0
PBI,HPN,2/19/2018,NONSTOP,POINTS,382.45,39.89,29500,5.6,1,0
PDX,LGB,2/19/2018,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
PDX,LGB,2/19/2018,NONSTOP,POINTS,147.2,23.48,9900,5.6,1,0
RDU,FLL,2/19/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
RDU,FLL,2/19/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
BOS,ORD,2/19/2018,NONSTOP,LOWEST,157.2,24.18,0,0,1,0
BOS,ORD,2/19/2018,NONSTOP,POINTS,157.2,24.18,10600,5.6,1,0
MCO,BOS,2/19/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
MCO,BOS,2/19/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
DTW,FLL,2/19/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
DTW,FLL,2/19/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
FLL,BDL,2/19/2018,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
FLL,BDL,2/19/2018,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
PIT,FLL,2/19/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
PIT,FLL,2/19/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
