Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
JFK,MSY,12/17/2017,NONSTOP,LOWEST,189.2,26.41,0,0,1,0
JFK,MSY,12/17/2017,NONSTOP,POINTS,189.2,26.41,13000,5.6,1,0
IAD,JFK,12/17/2017,NONSTOP,LOWEST,150.6,23.72,0,0,1,0
IAD,JFK,12/17/2017,NONSTOP,POINTS,150.6,23.72,10200,5.6,1,0
FLL,EWR,12/17/2017,NONSTOP,LOWEST,114.2,21.18,0,0,1,0
FLL,EWR,12/17/2017,NONSTOP,POINTS,114.2,21.18,7500,5.6,1,0
BOS,PHL,12/17/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BOS,PHL,12/17/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
JAX,BOS,12/17/2017,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
JAX,BOS,12/17/2017,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
HPN,MCO,12/17/2017,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
HPN,MCO,12/17/2017,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
SJC,LGB,12/17/2017,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
SJC,LGB,12/17/2017,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
MCO,LGA,12/17/2017,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
MCO,LGA,12/17/2017,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
FLL,MEX,12/17/2017,NONSTOP,LOWEST,209.82,54.82,0,0,0,0
FLL,MEX,12/17/2017,NONSTOP,POINTS,209.82,54.82,12400,32.32,0,0
CHS,DCA,12/17/2017,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
CHS,DCA,12/17/2017,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
SYR,FLL,12/17/2017,NONSTOP,LOWEST,306.56,34.6,0,0,1,0
SYR,FLL,12/17/2017,NONSTOP,POINTS,306.56,34.6,23400,5.6,1,0
JFK,MBJ,12/17/2017,NONSTOP,LOWEST,452.1,72.1,0,0,0,0
JFK,MBJ,12/17/2017,NONSTOP,POINTS,452.1,72.1,33100,49.6,0,0
BOS,LAS,12/17/2017,NONSTOP,LOWEST,172.98,25.28,0,0,1,0
BOS,LAS,12/17/2017,NONSTOP,POINTS,172.98,25.28,11800,5.6,1,0
EWR,TPA,12/17/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
EWR,TPA,12/17/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
MCO,JFK,12/17/2017,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
MCO,JFK,12/17/2017,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
PIT,FLL,12/17/2017,NONSTOP,LOWEST,123.09,21.8,0,0,1,0
PIT,FLL,12/17/2017,NONSTOP,POINTS,123.09,21.8,8100,5.6,1,0
FLL,RIC,12/17/2017,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
FLL,RIC,12/17/2017,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
LGB,SJC,12/17/2017,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
LGB,SJC,12/17/2017,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
LGB,SFO,12/17/2017,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
LGB,SFO,12/17/2017,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
LGB,OAK,12/17/2017,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
LGB,OAK,12/17/2017,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
FLL,NAS,12/17/2017,NONSTOP,LOWEST,78.1,28.1,0,0,0,0
FLL,NAS,12/17/2017,NONSTOP,POINTS,78.1,28.1,3800,5.6,0,0
BOS,BUF,12/17/2017,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
BOS,BUF,12/17/2017,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
BOS,DTW,12/17/2017,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
BOS,DTW,12/17/2017,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
RDU,FLL,12/17/2017,NONSTOP,LOWEST,224.2,28.85,0,0,1,0
RDU,FLL,12/17/2017,NONSTOP,POINTS,224.2,28.85,16800,5.6,1,0
TPA,JFK,12/17/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
TPA,JFK,12/17/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
FLL,DCA,12/17/2017,NONSTOP,LOWEST,91.2,19.57,0,0,1,0
FLL,DCA,12/17/2017,NONSTOP,POINTS,91.2,19.57,5800,5.6,1,0
BOS,BGI,12/17/2017,NONSTOP,LOWEST,536.6,29.6,0,0,0,0
BOS,BGI,12/17/2017,NONSTOP,POINTS,536.6,29.6,53400,7.1,0,0
BOS,ORD,12/17/2017,NONSTOP,LOWEST,59.2,17.34,0,0,1,0
BOS,ORD,12/17/2017,NONSTOP,POINTS,59.2,17.34,3400,5.6,1,0
ATL,BOS,12/17/2017,NONSTOP,LOWEST,86.2,19.22,0,0,1,0
ATL,BOS,12/17/2017,NONSTOP,POINTS,86.2,19.22,5400,5.6,1,0
BOS,AUS,12/17/2017,NONSTOP,LOWEST,174.2,25.36,0,0,1,0
BOS,AUS,12/17/2017,NONSTOP,POINTS,174.2,25.36,11900,5.6,1,0
BUF,FLL,12/17/2017,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
BUF,FLL,12/17/2017,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
FLL,BDL,12/17/2017,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
FLL,BDL,12/17/2017,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
FLL,SJU,12/17/2017,NONSTOP,LOWEST,150.1,28.1,0,0,1,0
FLL,SJU,12/17/2017,NONSTOP,POINTS,150.1,28.1,9100,5.6,1,0
JFK,RSW,12/17/2017,NONSTOP,LOWEST,202.2,27.32,0,0,1,0
JFK,RSW,12/17/2017,NONSTOP,POINTS,202.2,27.32,14000,5.6,1,0
TPA,SJU,12/17/2017,NONSTOP,LOWEST,243.7,28.1,0,0,1,0
TPA,SJU,12/17/2017,NONSTOP,POINTS,243.7,28.1,16000,5.6,1,0
PBI,HPN,12/17/2017,NONSTOP,LOWEST,113.98,21.16,0,0,1,0
PBI,HPN,12/17/2017,NONSTOP,POINTS,113.98,21.16,7400,5.6,1,0
RSW,BOS,12/17/2017,NONSTOP,LOWEST,193.2,26.69,0,0,1,0
RSW,BOS,12/17/2017,NONSTOP,POINTS,193.2,26.69,13300,5.6,1,0
ORD,FLL,12/17/2017,NONSTOP,LOWEST,404.69,41.44,0,0,1,0
ORD,FLL,12/17/2017,NONSTOP,POINTS,404.69,41.44,34000,5.6,1,0
MSY,BOS,12/17/2017,NONSTOP,LOWEST,241.9,30.09,0,0,1,0
MSY,BOS,12/17/2017,NONSTOP,POINTS,241.9,30.09,16900,5.6,1,0
JFK,SFO,12/17/2017,NONSTOP,LOWEST,168.2,24.94,0,0,1,0
JFK,SFO,12/17/2017,NONSTOP,POINTS,168.2,24.94,11500,5.6,1,0
BOS,AUA,12/17/2017,NONSTOP,LOWEST,403.1,38.1,0,0,0,0
BOS,AUA,12/17/2017,NONSTOP,POINTS,403.1,38.1,27100,15.6,0,0
SDQ,SJU,12/17/2017,NONSTOP,LOWEST,114.96,74.96,0,0,0,0
SDQ,SJU,12/17/2017,NONSTOP,POINTS,114.96,74.96,3000,62.26,0,0
FLL,KIN,12/17/2017,NONSTOP,LOWEST,337.1,72.1,0,0,0,0
FLL,KIN,12/17/2017,NONSTOP,POINTS,337.1,72.1,25300,49.6,0,0
BOS,DFW,12/17/2017,NONSTOP,LOWEST,102.2,20.34,0,0,1,0
BOS,DFW,12/17/2017,NONSTOP,POINTS,102.2,20.34,6600,5.6,1,0
LAX,JFK,12/17/2017,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
LAX,JFK,12/17/2017,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
BOS,HOU,12/17/2017,NONSTOP,LOWEST,145.2,23.34,0,0,1,0
BOS,HOU,12/17/2017,NONSTOP,POINTS,145.2,23.34,9800,5.6,1,0
JAX,FLL,12/17/2017,NONSTOP,LOWEST,88.98,19.42,0,0,1,0
JAX,FLL,12/17/2017,NONSTOP,POINTS,88.98,19.42,5600,5.6,1,0
DTW,FLL,12/17/2017,NONSTOP,LOWEST,166.21,24.81,0,0,1,0
DTW,FLL,12/17/2017,NONSTOP,POINTS,166.21,24.81,12200,5.6,1,0
MCO,NAS,12/17/2017,NONSTOP,LOWEST,93.1,28.1,0,0,0,0
MCO,NAS,12/17/2017,NONSTOP,POINTS,93.1,28.1,4900,5.6,0,0
CLE,FLL,12/17/2017,NONSTOP,LOWEST,146.2,23.41,0,0,1,0
CLE,FLL,12/17/2017,NONSTOP,POINTS,146.2,23.41,9800,5.6,1,0
BOS,DCA,12/17/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BOS,DCA,12/17/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
AUS,MCO,12/17/2017,NONSTOP,LOWEST,333.2,36.46,0,0,1,0
AUS,MCO,12/17/2017,NONSTOP,POINTS,333.2,36.46,27800,5.6,1,0
PBI,JFK,12/17/2017,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
PBI,JFK,12/17/2017,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
FLL,PAP,12/17/2017,NONSTOP,LOWEST,301.6,40.6,0,0,0,0
FLL,PAP,12/17/2017,NONSTOP,POINTS,301.6,40.6,20900,18.1,0,0
JFK,SAV,12/17/2017,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
JFK,SAV,12/17/2017,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
BOG,MCO,12/17/2017,NONSTOP,LOWEST,383.26,145.26,0,0,0,0
BOG,MCO,12/17/2017,NONSTOP,POINTS,383.26,145.26,17700,76.56,0,0
PBI,EWR,12/17/2017,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
PBI,EWR,12/17/2017,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
DCA,BDL,12/17/2017,NONSTOP,LOWEST,112.2,21.04,0,0,1,0
DCA,BDL,12/17/2017,NONSTOP,POINTS,112.2,21.04,7300,5.6,1,0
PDX,LGB,12/17/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
PDX,LGB,12/17/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
BOS,BNA,12/17/2017,NONSTOP,LOWEST,97.2,19.99,0,0,1,0
BOS,BNA,12/17/2017,NONSTOP,POINTS,97.2,19.99,6200,5.6,1,0
HPN,PBI,12/17/2017,NONSTOP,LOWEST,255.96,31.07,0,0,1,0
HPN,PBI,12/17/2017,NONSTOP,POINTS,255.96,31.07,18000,5.6,1,0
LAS,LGB,12/17/2017,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
LAS,LGB,12/17/2017,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
LGA,PBI,12/17/2017,NONSTOP,LOWEST,149.2,23.62,0,0,1,0
LGA,PBI,12/17/2017,NONSTOP,POINTS,149.2,23.62,10000,5.6,1,0
SYR,MCO,12/17/2017,NONSTOP,LOWEST,249.59,30.62,0,0,1,0
SYR,MCO,12/17/2017,NONSTOP,POINTS,249.59,30.62,17500,5.6,1,0
BGI,FLL,12/17/2017,NONSTOP,LOWEST,223.76,88.76,0,0,0,0
BGI,FLL,12/17/2017,NONSTOP,POINTS,223.76,88.76,10000,41.66,0,0
BOS,CLE,12/17/2017,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
BOS,CLE,12/17/2017,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
JFK,PUJ,12/17/2017,NONSTOP,LOWEST,371.4,59.4,0,0,0,0
JFK,PUJ,12/17/2017,NONSTOP,POINTS,371.4,59.4,23200,36.9,0,0
JFK,CHS,12/17/2017,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
JFK,CHS,12/17/2017,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
JFK,BGI,12/17/2017,NONSTOP,LOWEST,364.6,29.6,0,0,0,0
JFK,BGI,12/17/2017,NONSTOP,POINTS,364.6,29.6,24900,7.1,0,0
JFK,GCM,12/17/2017,NONSTOP,LOWEST,348.1,28.1,0,0,0,0
JFK,GCM,12/17/2017,NONSTOP,POINTS,348.1,28.1,25600,5.6,0,0
FLL,BOS,12/17/2017,NONSTOP,LOWEST,201.2,27.25,0,0,1,0
FLL,BOS,12/17/2017,NONSTOP,POINTS,201.2,27.25,13900,5.6,1,0
BDL,FLL,12/17/2017,NONSTOP,LOWEST,90.2,19.5,0,0,1,0
BDL,FLL,12/17/2017,NONSTOP,POINTS,90.2,19.5,5700,5.6,1,0
JFK,GND,12/17/2017,NONSTOP,LOWEST,539,43,0,0,0,0
JFK,GND,12/17/2017,NONSTOP,POINTS,539,43,47300,20.5,0,0
JFK,POP,12/17/2017,NONSTOP,LOWEST,403.4,59.4,0,0,0,0
JFK,POP,12/17/2017,NONSTOP,POINTS,403.4,59.4,27600,36.9,0,0
FLL,JFK,12/17/2017,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
FLL,JFK,12/17/2017,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
BOS,IAD,12/17/2017,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
BOS,IAD,12/17/2017,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
JFK,AUA,12/17/2017,NONSTOP,LOWEST,373.1,38.1,0,0,0,0
JFK,AUA,12/17/2017,NONSTOP,POINTS,373.1,38.1,24900,15.6,0,0
FLL,HPN,12/17/2017,NONSTOP,LOWEST,161.2,24.46,0,0,1,0
FLL,HPN,12/17/2017,NONSTOP,POINTS,161.2,24.46,10900,5.6,1,0
DCA,BOS,12/17/2017,NONSTOP,LOWEST,107.2,20.69,0,0,1,0
DCA,BOS,12/17/2017,NONSTOP,POINTS,107.2,20.69,6900,5.6,1,0
JFK,RDU,12/17/2017,NONSTOP,LOWEST,161.59,24.48,0,0,1,0
JFK,RDU,12/17/2017,NONSTOP,POINTS,161.59,24.48,11000,5.6,1,0
JFK,ROC,12/17/2017,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
JFK,ROC,12/17/2017,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
SFO,BOS,12/17/2017,NONSTOP,LOWEST,283.2,32.97,0,0,1,0
SFO,BOS,12/17/2017,NONSTOP,POINTS,283.2,32.97,20000,5.6,1,0
FLL,HAV,12/17/2017,NONSTOP,LOWEST,142.1,53.1,0,0,0,0
FLL,HAV,12/17/2017,NONSTOP,POINTS,142.1,53.1,6600,30.6,0,0
BOS,DEN,12/17/2017,NONSTOP,LOWEST,154.2,23.97,0,0,1,0
BOS,DEN,12/17/2017,NONSTOP,POINTS,154.2,23.97,10400,5.6,1,0
JFK,CLT,12/17/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
JFK,CLT,12/17/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
JFK,CTG,12/17/2017,NONSTOP,LOWEST,568.1,43.1,0,0,0,0
JFK,CTG,12/17/2017,NONSTOP,POINTS,568.1,43.1,55300,20.6,0,0
BDL,SJU,12/17/2017,NONSTOP,LOWEST,229.1,28.1,0,0,1,0
BDL,SJU,12/17/2017,NONSTOP,POINTS,229.1,28.1,14900,5.6,1,0
DCA,SJU,12/17/2017,NONSTOP,LOWEST,314.1,28.1,0,0,1,0
DCA,SJU,12/17/2017,NONSTOP,POINTS,314.1,28.1,21200,5.6,1,0
JFK,UVF,12/17/2017,NONSTOP,LOWEST,691.5,33.5,0,0,0,0
JFK,UVF,12/17/2017,NONSTOP,POINTS,691.5,33.5,69300,11,0,0
HPN,RSW,12/17/2017,NONSTOP,LOWEST,199.98,27.16,0,0,1,0
HPN,RSW,12/17/2017,NONSTOP,POINTS,199.98,27.16,13800,5.6,1,0
TPA,BOS,12/17/2017,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
TPA,BOS,12/17/2017,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
LGB,SMF,12/17/2017,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
LGB,SMF,12/17/2017,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
LGB,SLC,12/17/2017,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
LGB,SLC,12/17/2017,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
SFO,FLL,12/17/2017,NONSTOP,LOWEST,232.2,29.41,0,0,1,0
SFO,FLL,12/17/2017,NONSTOP,POINTS,232.2,29.41,16200,5.6,1,0
JFK,JAX,12/17/2017,NONSTOP,LOWEST,166.21,24.81,0,0,1,0
JFK,JAX,12/17/2017,NONSTOP,POINTS,166.21,24.81,11300,5.6,1,0
MCO,MEX,12/17/2017,NONSTOP,LOWEST,209.82,54.82,0,0,0,0
MCO,MEX,12/17/2017,NONSTOP,POINTS,209.82,54.82,12400,32.32,0,0
JFK,ORD,12/17/2017,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
JFK,ORD,12/17/2017,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
JFK,DAB,12/17/2017,NONSTOP,LOWEST,233.95,29.53,0,0,1,0
JFK,DAB,12/17/2017,NONSTOP,POINTS,233.95,29.53,17600,5.6,1,0
MCO,RIC,12/17/2017,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
MCO,RIC,12/17/2017,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
EWR,SJU,12/17/2017,NONSTOP,LOWEST,179.1,28.1,0,0,1,0
EWR,SJU,12/17/2017,NONSTOP,POINTS,179.1,28.1,11200,5.6,1,0
DCA,PBI,12/17/2017,NONSTOP,LOWEST,278.2,32.62,0,0,1,0
DCA,PBI,12/17/2017,NONSTOP,POINTS,278.2,32.62,23000,5.6,1,0
FLL,BOG,12/17/2017,NONSTOP,LOWEST,400.1,43.1,0,0,0,0
FLL,BOG,12/17/2017,NONSTOP,POINTS,400.1,43.1,31100,20.6,0,0
BOS,RDU,12/17/2017,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
BOS,RDU,12/17/2017,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
BDA,JFK,12/17/2017,NONSTOP,LOWEST,204.96,134.96,0,0,0,0
BDA,JFK,12/17/2017,NONSTOP,POINTS,204.96,134.96,5200,111.46,0,0
HPN,FLL,12/17/2017,NONSTOP,LOWEST,161.2,24.46,0,0,1,0
HPN,FLL,12/17/2017,NONSTOP,POINTS,161.2,24.46,10900,5.6,1,0
FLL,JAX,12/17/2017,NONSTOP,LOWEST,88.98,19.42,0,0,1,0
FLL,JAX,12/17/2017,NONSTOP,POINTS,88.98,19.42,5600,5.6,1,0
MCO,HAV,12/17/2017,NONSTOP,LOWEST,183.1,53.1,0,0,0,0
MCO,HAV,12/17/2017,NONSTOP,POINTS,183.1,53.1,9700,30.6,0,0
BOS,SDQ,12/17/2017,NONSTOP,LOWEST,565.4,59.4,0,0,0,0
BOS,SDQ,12/17/2017,NONSTOP,POINTS,565.4,59.4,53300,36.9,0,0
LGB,RNO,12/17/2017,NONSTOP,LOWEST,76.2,18.53,0,0,1,0
LGB,RNO,12/17/2017,NONSTOP,POINTS,76.2,18.53,4600,5.6,1,0
FLL,SFO,12/17/2017,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
FLL,SFO,12/17/2017,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
SJU,STT,12/17/2017,NONSTOP,LOWEST,62.1,10.1,0,0,1,0
SJU,STT,12/17/2017,NONSTOP,POINTS,62.1,10.1,3900,5.6,1,0
DCA,JAX,12/17/2017,NONSTOP,LOWEST,135.2,22.64,0,0,1,0
DCA,JAX,12/17/2017,NONSTOP,POINTS,135.2,22.64,9000,5.6,1,0
JFK,SYR,12/17/2017,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
JFK,SYR,12/17/2017,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
FLL,LAX,12/17/2017,NONSTOP,LOWEST,115.2,21.25,0,0,1,0
FLL,LAX,12/17/2017,NONSTOP,POINTS,115.2,21.25,7500,5.6,1,0
FLL,MSY,12/17/2017,NONSTOP,LOWEST,39.2,15.94,0,0,1,0
FLL,MSY,12/17/2017,NONSTOP,POINTS,39.2,15.94,1900,5.6,1,0
JFK,HAV,12/17/2017,NONSTOP,LOWEST,159.1,53.1,0,0,0,0
JFK,HAV,12/17/2017,NONSTOP,POINTS,159.1,53.1,7900,30.6,0,0
NAS,MCO,12/17/2017,NONSTOP,LOWEST,284.59,122.59,0,0,0,0
NAS,MCO,12/17/2017,NONSTOP,POINTS,284.59,122.59,14100,99.09,0,0
BDL,DCA,12/17/2017,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
BDL,DCA,12/17/2017,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
MSY,JFK,12/17/2017,NONSTOP,LOWEST,389.3,40.37,0,0,1,0
MSY,JFK,12/17/2017,NONSTOP,POINTS,389.3,40.37,32700,5.6,1,0
BOS,CUN,12/17/2017,NONSTOP,LOWEST,371.82,54.82,0,0,0,0
BOS,CUN,12/17/2017,NONSTOP,POINTS,371.82,54.82,23500,32.32,0,0
JFK,BTV,12/17/2017,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
JFK,BTV,12/17/2017,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
JFK,NAS,12/17/2017,NONSTOP,LOWEST,693.1,28.1,0,0,0,0
JFK,NAS,12/17/2017,NONSTOP,POINTS,693.1,28.1,70000,5.6,0,0
LGA,MCO,12/17/2017,NONSTOP,LOWEST,150.2,23.69,0,0,1,0
LGA,MCO,12/17/2017,NONSTOP,POINTS,150.2,23.69,10100,5.6,1,0
ORD,BOS,12/17/2017,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
ORD,BOS,12/17/2017,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
JFK,AUS,12/17/2017,NONSTOP,LOWEST,159.2,24.32,0,0,1,0
JFK,AUS,12/17/2017,NONSTOP,POINTS,159.2,24.32,10800,5.6,1,0
KIN,FLL,12/17/2017,NONSTOP,LOWEST,266.28,116.28,0,0,0,0
KIN,FLL,12/17/2017,NONSTOP,POINTS,266.28,116.28,11200,87.98,0,0
BOS,SEA,12/17/2017,NONSTOP,LOWEST,288.2,33.32,0,0,1,0
BOS,SEA,12/17/2017,NONSTOP,POINTS,288.2,33.32,20300,5.6,1,0
PBI,LGA,12/17/2017,NONSTOP,LOWEST,149.2,23.62,0,0,1,0
PBI,LGA,12/17/2017,NONSTOP,POINTS,149.2,23.62,10000,5.6,1,0
JFK,PAP,12/17/2017,NONSTOP,LOWEST,463.6,40.6,0,0,0,0
JFK,PAP,12/17/2017,NONSTOP,POINTS,463.6,40.6,36800,18.1,0,0
JFK,POS,12/17/2017,NONSTOP,LOWEST,434.1,28.1,0,0,0,0
JFK,POS,12/17/2017,NONSTOP,POINTS,432.1,28.1,35200,5.6,0,1
JFK,MCO,12/17/2017,NONSTOP,LOWEST,150.2,23.69,0,0,1,0
JFK,MCO,12/17/2017,NONSTOP,POINTS,150.2,23.69,10100,5.6,1,0
BOS,RIC,12/17/2017,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BOS,RIC,12/17/2017,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
STT,SJU,12/17/2017,NONSTOP,LOWEST,104.1,10.1,0,0,1,0
STT,SJU,12/17/2017,NONSTOP,POINTS,104.1,10.1,7000,5.6,1,0
IAD,BOS,12/17/2017,NONSTOP,LOWEST,102.2,20.34,0,0,1,0
IAD,BOS,12/17/2017,NONSTOP,POINTS,102.2,20.34,6600,5.6,1,0
FLL,CMW,12/17/2017,NONSTOP,LOWEST,398.1,53.1,0,0,0,0
FLL,CMW,12/17/2017,NONSTOP,POINTS,398.1,53.1,36400,30.6,0,0
SDQ,FLL,12/17/2017,NONSTOP,LOWEST,242.66,109.66,0,0,0,0
SDQ,FLL,12/17/2017,NONSTOP,POINTS,242.66,109.66,9900,62.26,0,0
SMF,LGB,12/17/2017,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
SMF,LGB,12/17/2017,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
JAX,DCA,12/17/2017,NONSTOP,LOWEST,95.2,19.85,0,0,1,0
JAX,DCA,12/17/2017,NONSTOP,POINTS,95.2,19.85,6000,5.6,1,0
TPA,EWR,12/17/2017,NONSTOP,LOWEST,159.2,24.32,0,0,1,0
TPA,EWR,12/17/2017,NONSTOP,POINTS,159.2,24.32,10800,5.6,1,0
BNA,BOS,12/17/2017,NONSTOP,LOWEST,245.2,30.32,0,0,1,0
BNA,BOS,12/17/2017,NONSTOP,POINTS,245.2,30.32,18500,5.6,1,0
FLL,PHL,12/17/2017,NONSTOP,LOWEST,92.2,19.64,0,0,1,0
FLL,PHL,12/17/2017,NONSTOP,POINTS,92.2,19.64,5800,5.6,1,0
HAV,FLL,12/17/2017,NONSTOP,LOWEST,99.46,59.46,0,0,0,0
HAV,FLL,12/17/2017,NONSTOP,POINTS,99.46,59.46,3000,35.96,0,0
MEX,FLL,12/17/2017,NONSTOP,LOWEST,204,84,0,0,0,0
MEX,FLL,12/17/2017,NONSTOP,POINTS,204,84,8900,55.7,0,0
BDL,RSW,12/17/2017,NONSTOP,LOWEST,258.2,31.22,0,0,1,0
BDL,RSW,12/17/2017,NONSTOP,POINTS,258.2,31.22,18100,5.6,1,0
MCO,SJO,12/17/2017,NONSTOP,LOWEST,496.58,44.58,0,0,0,0
MCO,SJO,12/17/2017,NONSTOP,POINTS,496.58,44.58,43100,22.08,0,0
JFK,CUN,12/17/2017,NONSTOP,LOWEST,447.82,54.82,0,0,0,0
JFK,CUN,12/17/2017,NONSTOP,POINTS,447.82,54.82,31500,32.32,0,0
FLL,CUN,12/17/2017,NONSTOP,LOWEST,292.82,54.82,0,0,0,0
FLL,CUN,12/17/2017,NONSTOP,POINTS,292.82,54.82,22700,32.32,0,0
FLL,CHS,12/17/2017,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
FLL,CHS,12/17/2017,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
LAS,BOS,12/17/2017,NONSTOP,LOWEST,202.98,27.37,0,0,1,0
LAS,BOS,12/17/2017,NONSTOP,POINTS,202.98,27.37,14000,5.6,1,0
RNO,LGB,12/17/2017,NONSTOP,LOWEST,76.2,18.53,0,0,1,0
RNO,LGB,12/17/2017,NONSTOP,POINTS,76.2,18.53,4600,5.6,1,0
MCO,HPN,12/17/2017,NONSTOP,LOWEST,156.98,24.16,0,0,1,0
MCO,HPN,12/17/2017,NONSTOP,POINTS,156.98,24.16,10600,5.6,1,0
MCO,BDL,12/17/2017,NONSTOP,LOWEST,160.2,24.39,0,0,1,0
MCO,BDL,12/17/2017,NONSTOP,POINTS,160.2,24.39,10900,5.6,1,0
FLL,PUJ,12/17/2017,NONSTOP,LOWEST,284.4,59.4,0,0,0,0
FLL,PUJ,12/17/2017,NONSTOP,POINTS,284.4,59.4,18000,36.9,0,0
JFK,PLS,12/17/2017,NONSTOP,LOWEST,567.1,28.1,0,0,0,0
JFK,PLS,12/17/2017,NONSTOP,POINTS,567.1,28.1,56800,5.6,0,0
LGB,PDX,12/17/2017,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
LGB,PDX,12/17/2017,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
