Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
FLL,ORH,3/19/2018,NONSTOP,LOWEST,259.98,31.35,0,0,1,0
FLL,ORH,3/19/2018,NONSTOP,POINTS,259.98,31.35,18300,5.6,1,0
BGI,JFK,3/19/2018,NONSTOP,LOWEST,264.96,94.96,0,0,0,0
BGI,JFK,3/19/2018,NONSTOP,POINTS,264.96,94.96,12600,41.66,0,0
BUF,BOS,3/19/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BUF,BOS,3/19/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
SJO,FLL,3/19/2018,NONSTOP,LOWEST,175.71,75.71,0,0,0,0
SJO,FLL,3/19/2018,NONSTOP,POINTS,175.71,75.71,7500,47.21,0,0
BOS,ACK,3/19/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
TPA,SJU,3/19/2018,NONSTOP,LOWEST,121.1,28.1,0,0,1,0
TPA,SJU,3/19/2018,NONSTOP,POINTS,121.1,28.1,6900,5.6,1,0
BOS,FLL,3/19/2018,NONSTOP,LOWEST,145.2,23.34,0,0,1,0
BOS,FLL,3/19/2018,NONSTOP,POINTS,145.2,23.34,9800,5.6,1,0
CUR,JFK,3/19/2018,NONSTOP,LOWEST,251.46,73.46,0,0,0,0
CUR,JFK,3/19/2018,NONSTOP,POINTS,251.46,73.46,13200,49.96,0,0
BTV,JFK,3/19/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
BTV,JFK,3/19/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
CTG,FLL,3/19/2018,NONSTOP,LOWEST,245.46,127.46,0,0,0,0
CTG,FLL,3/19/2018,NONSTOP,POINTS,245.46,127.46,8800,81.56,0,0
GND,JFK,3/19/2018,NONSTOP,LOWEST,204.96,73.96,0,0,0,0
GND,JFK,3/19/2018,NONSTOP,POINTS,204.96,73.96,9800,50.46,0,0
JFK,HOU,3/19/2018,NONSTOP,LOWEST,272.2,32.2,0,0,1,0
JFK,HOU,3/19/2018,NONSTOP,POINTS,272.2,32.2,19200,5.6,1,0
PVD,FLL,3/19/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
PVD,FLL,3/19/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
ALB,MCO,3/19/2018,NONSTOP,LOWEST,97.2,19.99,0,0,1,0
ALB,MCO,3/19/2018,NONSTOP,POINTS,97.2,19.99,6200,5.6,1,0
HPN,TPA,3/19/2018,NONSTOP,LOWEST,168.98,25,0,0,1,0
HPN,TPA,3/19/2018,NONSTOP,POINTS,168.98,25,11500,5.6,1,0
POS,FLL,3/19/2018,NONSTOP,LOWEST,169.46,84.46,0,0,0,0
POS,FLL,3/19/2018,NONSTOP,POINTS,169.46,84.46,6300,60.96,0,0
FLL,BUF,3/19/2018,NONSTOP,LOWEST,304.2,34.43,0,0,1,0
FLL,BUF,3/19/2018,NONSTOP,POINTS,304.2,34.43,27700,5.6,1,0
SJU,STT,3/19/2018,NONSTOP,LOWEST,62.1,10.1,0,0,1,0
SJU,STT,3/19/2018,NONSTOP,POINTS,62.1,10.1,3900,5.6,1,0
LIR,JFK,3/19/2018,NONSTOP,LOWEST,282.93,79.93,0,0,0,0
LIR,JFK,3/19/2018,NONSTOP,POINTS,282.93,79.93,15100,46.23,0,0
LGB,JFK,3/19/2018,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
LGB,JFK,3/19/2018,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
STX,SJU,3/19/2018,NONSTOP,LOWEST,50.6,5.6,0,0,1,0
STX,SJU,3/19/2018,NONSTOP,POINTS,50.6,5.6,3400,5.6,1,0
MEX,MCO,3/19/2018,NONSTOP,LOWEST,120.8,80.8,0,0,0,0
MEX,MCO,3/19/2018,NONSTOP,POINTS,120.8,80.8,3000,55.7,0,0
PUJ,JFK,3/19/2018,NONSTOP,LOWEST,261.56,112.56,0,0,0,0
PUJ,JFK,3/19/2018,NONSTOP,POINTS,261.56,112.56,11100,62.26,0,0
JFK,RSW,3/19/2018,NONSTOP,LOWEST,150.2,23.69,0,0,1,0
JFK,RSW,3/19/2018,NONSTOP,POINTS,150.2,23.69,10100,5.6,1,0
SFO,LGB,3/19/2018,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
SFO,LGB,3/19/2018,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
BDA,BOS,3/19/2018,NONSTOP,LOWEST,238.96,134.96,0,0,0,0
BDA,BOS,3/19/2018,NONSTOP,POINTS,238.96,134.96,7800,111.46,0,0
AUA,FLL,3/19/2018,NONSTOP,LOWEST,114.96,71.96,0,0,0,0
AUA,FLL,3/19/2018,NONSTOP,POINTS,114.96,71.96,3200,48.46,0,0
CHS,DCA,3/19/2018,NONSTOP,LOWEST,179.2,25.71,0,0,1,0
CHS,DCA,3/19/2018,NONSTOP,POINTS,179.2,25.71,12300,5.6,1,0
HAV,JFK,3/19/2018,NONSTOP,LOWEST,165.46,59.46,0,0,0,0
HAV,JFK,3/19/2018,NONSTOP,POINTS,165.46,59.46,7900,35.96,0,0
BDL,PBI,3/19/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
BDL,PBI,3/19/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
BUF,MCO,3/19/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BUF,MCO,3/19/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
RDU,BOS,3/19/2018,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
RDU,BOS,3/19/2018,NONSTOP,POINTS,147.2,23.48,9900,5.6,1,0
LGB,OAK,3/19/2018,NONSTOP,LOWEST,56.2,17.13,0,0,1,0
LGB,OAK,3/19/2018,NONSTOP,POINTS,56.2,17.13,3200,5.6,1,0
PWM,JFK,3/19/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
PWM,JFK,3/19/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
MBJ,MCO,3/19/2018,NONSTOP,LOWEST,164.2,107.2,0,0,0,0
MBJ,MCO,3/19/2018,NONSTOP,POINTS,164.2,107.2,4300,80.5,0,0
BOS,MVY,3/19/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
DCA,MCO,3/19/2018,NONSTOP,LOWEST,95.2,19.85,0,0,1,0
DCA,MCO,3/19/2018,NONSTOP,POINTS,95.2,19.85,6000,5.6,1,0
LGB,SFO,3/19/2018,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
LGB,SFO,3/19/2018,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
JFK,CHS,3/19/2018,NONSTOP,LOWEST,84.2,19.08,0,0,1,0
JFK,CHS,3/19/2018,NONSTOP,POINTS,84.2,19.08,5200,5.6,1,0
ROC,JFK,3/19/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
ROC,JFK,3/19/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
HAV,FLL,3/19/2018,NONSTOP,LOWEST,104.46,59.46,0,0,0,0
HAV,FLL,3/19/2018,NONSTOP,POINTS,104.46,59.46,3400,35.96,0,0
LGA,PBI,3/19/2018,NONSTOP,LOWEST,94.2,19.78,0,0,1,0
LGA,PBI,3/19/2018,NONSTOP,POINTS,94.2,19.78,6000,5.6,1,0
IAD,BOS,3/19/2018,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
IAD,BOS,3/19/2018,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
TPA,DCA,3/19/2018,NONSTOP,LOWEST,228.2,29.13,0,0,1,0
TPA,DCA,3/19/2018,NONSTOP,POINTS,228.2,29.13,15900,5.6,1,0
STT,SJU,3/19/2018,NONSTOP,LOWEST,62.1,10.1,0,0,1,0
STT,SJU,3/19/2018,NONSTOP,POINTS,62.1,10.1,3900,5.6,1,0
LAX,BOS,3/19/2018,NONSTOP,LOWEST,183.2,25.99,0,0,1,0
LAX,BOS,3/19/2018,NONSTOP,POINTS,183.2,25.99,12600,5.6,1,0
FLL,AUS,3/19/2018,NONSTOP,LOWEST,292.2,33.6,0,0,1,0
FLL,AUS,3/19/2018,NONSTOP,POINTS,292.2,33.6,26500,5.6,1,0
TPA,EWR,3/19/2018,NONSTOP,LOWEST,152.2,23.83,0,0,1,0
TPA,EWR,3/19/2018,NONSTOP,POINTS,152.2,23.83,10300,5.6,1,0
FLL,SWF,3/19/2018,NONSTOP,LOWEST,184.2,26.06,0,0,1,0
FLL,SWF,3/19/2018,NONSTOP,POINTS,184.2,26.06,12600,5.6,1,0
MEX,FLL,3/19/2018,NONSTOP,LOWEST,131.2,81.2,0,0,0,0
MEX,FLL,3/19/2018,NONSTOP,POINTS,131.2,81.2,3800,55.7,0,0
AUS,MCO,3/19/2018,NONSTOP,LOWEST,137.2,22.78,0,0,1,0
AUS,MCO,3/19/2018,NONSTOP,POINTS,137.2,22.78,9200,5.6,1,0
BNA,FLL,3/19/2018,NONSTOP,LOWEST,59.2,17.34,0,0,1,0
BNA,FLL,3/19/2018,NONSTOP,POINTS,59.2,17.34,3400,5.6,1,0
JFK,ORD,3/19/2018,NONSTOP,LOWEST,119.2,21.53,0,0,1,0
JFK,ORD,3/19/2018,NONSTOP,POINTS,119.2,21.53,7800,5.6,1,0
PBI,BOS,3/19/2018,NONSTOP,LOWEST,258.2,31.22,0,0,1,0
PBI,BOS,3/19/2018,NONSTOP,POINTS,258.2,31.22,18100,5.6,1,0
JFK,SAN,3/19/2018,NONSTOP,LOWEST,191.2,26.55,0,0,1,0
JFK,SAN,3/19/2018,NONSTOP,POINTS,191.2,26.55,13200,5.6,1,0
SRQ,BOS,3/19/2018,NONSTOP,LOWEST,369.98,39.02,0,0,1,0
SRQ,BOS,3/19/2018,NONSTOP,POINTS,369.98,39.02,31000,5.6,1,0
PHL,BOS,3/19/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
PHL,BOS,3/19/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
ORD,BOS,3/19/2018,NONSTOP,LOWEST,110.2,20.9,0,0,1,0
ORD,BOS,3/19/2018,NONSTOP,POINTS,110.2,20.9,7200,5.6,1,0
JAX,DCA,3/19/2018,NONSTOP,LOWEST,175.2,25.43,0,0,1,0
JAX,DCA,3/19/2018,NONSTOP,POINTS,175.2,25.43,12000,5.6,1,0
LGB,SMF,3/19/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
LGB,SMF,3/19/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
BOS,MSY,3/19/2018,NONSTOP,LOWEST,127.2,22.08,0,0,1,0
BOS,MSY,3/19/2018,NONSTOP,POINTS,127.2,22.08,8400,5.6,1,0
BOS,BWI,3/19/2018,NONSTOP,LOWEST,50.2,16.71,0,0,1,0
BOS,BWI,3/19/2018,NONSTOP,POINTS,50.2,16.71,2700,5.6,1,0
BWI,BOS,3/19/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
BWI,BOS,3/19/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
AUA,BOS,3/19/2018,NONSTOP,LOWEST,341.96,71.96,0,0,0,0
AUA,BOS,3/19/2018,NONSTOP,POINTS,341.96,71.96,20000,48.46,0,0
ORH,MCO,3/19/2018,NONSTOP,LOWEST,159.48,20.15,0,0,1,0
ORH,MCO,3/19/2018,NONSTOP,POINTS,159.48,20.15,11100,5.6,1,0
AUA,JFK,3/19/2018,NONSTOP,LOWEST,209.96,71.96,0,0,0,0
AUA,JFK,3/19/2018,NONSTOP,POINTS,209.96,71.96,10300,48.46,0,0
POS,JFK,3/19/2018,NONSTOP,LOWEST,333.76,102.76,0,0,0,0
POS,JFK,3/19/2018,NONSTOP,POINTS,333.76,102.76,17200,79.26,0,0
NAS,JFK,3/19/2018,NONSTOP,LOWEST,232.59,122.59,0,0,0,0
NAS,JFK,3/19/2018,NONSTOP,POINTS,232.59,122.59,8200,99.09,0,0
EWR,FLL,3/19/2018,NONSTOP,LOWEST,86.2,19.22,0,0,1,0
EWR,FLL,3/19/2018,NONSTOP,POINTS,86.2,19.22,5400,5.6,1,0
BDL,FLL,3/19/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BDL,FLL,3/19/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
ATL,BOS,3/19/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
ATL,BOS,3/19/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
BOS,LGA,3/19/2018,NONSTOP,LOWEST,96.2,19.92,0,0,1,0
BOS,LGA,3/19/2018,NONSTOP,POINTS,96.2,19.92,6100,5.6,1,0
LGB,SJC,3/19/2018,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
LGB,SJC,3/19/2018,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
SWF,MCO,3/19/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
SWF,MCO,3/19/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
MSY,JFK,3/19/2018,NONSTOP,LOWEST,225.2,28.92,0,0,1,0
MSY,JFK,3/19/2018,NONSTOP,POINTS,225.2,28.92,15700,5.6,1,0
JFK,PSP,3/19/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
JFK,PSP,3/19/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
DCA,BDL,3/19/2018,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
DCA,BDL,3/19/2018,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
JFK,BUR,3/19/2018,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
JFK,BUR,3/19/2018,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
FLL,SAN,3/19/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
FLL,SAN,3/19/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
JFK,SMF,3/19/2018,NONSTOP,LOWEST,177.98,25.63,0,0,1,0
JFK,SMF,3/19/2018,NONSTOP,POINTS,177.98,25.63,12200,5.6,1,0
LGA,BOS,3/19/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
LGA,BOS,3/19/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
RIC,MCO,3/19/2018,NONSTOP,LOWEST,100.2,20.2,0,0,1,0
RIC,MCO,3/19/2018,NONSTOP,POINTS,100.2,20.2,6400,5.6,1,0
ALB,FLL,3/19/2018,NONSTOP,LOWEST,92.98,19.7,0,0,1,0
ALB,FLL,3/19/2018,NONSTOP,POINTS,92.98,19.7,5900,5.6,1,0
PVD,MCO,3/19/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
PVD,MCO,3/19/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
PBI,EWR,3/19/2018,NONSTOP,LOWEST,196.2,26.9,0,0,1,0
PBI,EWR,3/19/2018,NONSTOP,POINTS,196.2,26.9,13500,5.6,1,0
AUS,LGB,3/19/2018,NONSTOP,LOWEST,198.2,27.04,0,0,1,0
AUS,LGB,3/19/2018,NONSTOP,POINTS,198.2,27.04,13700,5.6,1,0
TPA,BDL,3/19/2018,NONSTOP,LOWEST,220.2,28.57,0,0,1,0
TPA,BDL,3/19/2018,NONSTOP,POINTS,220.2,28.57,15300,5.6,1,0
ORH,FLL,3/19/2018,NONSTOP,LOWEST,103.48,16.24,0,0,1,0
ORH,FLL,3/19/2018,NONSTOP,POINTS,103.48,16.24,7000,5.6,1,0
EWR,RSW,3/19/2018,NONSTOP,LOWEST,107.2,20.69,0,0,1,0
EWR,RSW,3/19/2018,NONSTOP,POINTS,107.2,20.69,6900,5.6,1,0
SEA,LGB,3/19/2018,NONSTOP,LOWEST,85.2,19.15,0,0,1,0
SEA,LGB,3/19/2018,NONSTOP,POINTS,85.2,19.15,5300,5.6,1,0
SJU,DCA,3/19/2018,NONSTOP,LOWEST,155.1,28.1,0,0,1,0
SJU,DCA,3/19/2018,NONSTOP,POINTS,155.1,28.1,9500,5.6,1,0
FLL,LIM,3/19/2018,NONSTOP,LOWEST,254.1,43.1,0,0,0,0
FLL,LIM,3/19/2018,NONSTOP,POINTS,254.1,43.1,15700,20.6,0,0
STI,EWR,3/19/2018,NONSTOP,LOWEST,308.76,119.76,0,0,0,0
STI,EWR,3/19/2018,NONSTOP,POINTS,308.76,119.76,14000,62.26,0,0
BOS,LGB,3/19/2018,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
BOS,LGB,3/19/2018,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
BOS,PBI,3/19/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
BOS,PBI,3/19/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
JFK,SEA,3/19/2018,NONSTOP,LOWEST,193.2,26.69,0,0,1,0
JFK,SEA,3/19/2018,NONSTOP,POINTS,193.2,26.69,13300,5.6,1,0
JFK,LAX,3/19/2018,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
JFK,LAX,3/19/2018,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
TPA,HPN,3/19/2018,NONSTOP,LOWEST,258.98,31.28,0,0,1,0
TPA,HPN,3/19/2018,NONSTOP,POINTS,258.98,31.28,18200,5.6,1,0
MCO,SLC,3/19/2018,NONSTOP,LOWEST,137.2,22.78,0,0,1,0
MCO,SLC,3/19/2018,NONSTOP,POINTS,137.2,22.78,9200,5.6,1,0
BOS,SJC,3/19/2018,NONSTOP,LOWEST,128.98,22.21,0,0,1,0
BOS,SJC,3/19/2018,NONSTOP,POINTS,128.98,22.21,8600,5.6,1,0
HOU,BOS,3/19/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
HOU,BOS,3/19/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
DFW,BOS,3/19/2018,NONSTOP,LOWEST,102.2,20.34,0,0,1,0
DFW,BOS,3/19/2018,NONSTOP,POINTS,102.2,20.34,6600,5.6,1,0
BOS,JFK,3/19/2018,NONSTOP,LOWEST,66.2,17.83,0,0,1,0
BOS,JFK,3/19/2018,NONSTOP,POINTS,66.2,17.83,3900,5.6,1,0
HPN,FLL,3/19/2018,NONSTOP,LOWEST,96.2,19.92,0,0,1,0
HPN,FLL,3/19/2018,NONSTOP,POINTS,96.2,19.92,6100,5.6,1,0
FLL,SFO,3/19/2018,NONSTOP,LOWEST,154.2,23.97,0,0,1,0
FLL,SFO,3/19/2018,NONSTOP,POINTS,154.2,23.97,10400,5.6,1,0
SYR,JFK,3/19/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
SYR,JFK,3/19/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
SDQ,SJU,3/19/2018,NONSTOP,LOWEST,150.36,80.36,0,0,0,0
SDQ,SJU,3/19/2018,NONSTOP,POINTS,150.36,80.36,5200,62.26,0,0
FLL,LGB,3/19/2018,NONSTOP,LOWEST,152.2,23.83,0,0,1,0
FLL,LGB,3/19/2018,NONSTOP,POINTS,152.2,23.83,10300,5.6,1,0
JFK,PHX,3/19/2018,NONSTOP,LOWEST,156.2,24.11,0,0,1,0
JFK,PHX,3/19/2018,NONSTOP,POINTS,156.2,24.11,10600,5.6,1,0
LGB,LAS,3/19/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
LGB,LAS,3/19/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
SMF,LGB,3/19/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
SMF,LGB,3/19/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
BOS,DCA,3/19/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
BOS,DCA,3/19/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
MCO,DCA,3/19/2018,NONSTOP,LOWEST,156.2,24.11,0,0,1,0
MCO,DCA,3/19/2018,NONSTOP,POINTS,156.2,24.11,10600,5.6,1,0
BOS,IAD,3/19/2018,NONSTOP,LOWEST,102.2,20.34,0,0,1,0
BOS,IAD,3/19/2018,NONSTOP,POINTS,102.2,20.34,6600,5.6,1,0
CHS,JFK,3/19/2018,NONSTOP,LOWEST,84.2,19.08,0,0,1,0
CHS,JFK,3/19/2018,NONSTOP,POINTS,84.2,19.08,5200,5.6,1,0
BOS,SFO,3/19/2018,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
BOS,SFO,3/19/2018,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
BOS,TPA,3/19/2018,NONSTOP,LOWEST,130.2,22.29,0,0,1,0
BOS,TPA,3/19/2018,NONSTOP,POINTS,130.2,22.29,8600,5.6,1,0
BUF,LAX,3/19/2018,NONSTOP,LOWEST,124.98,21.93,0,0,1,0
BUF,LAX,3/19/2018,NONSTOP,POINTS,121.98,21.72,8000,5.6,1,1
AUS,BOS,3/19/2018,NONSTOP,LOWEST,174.2,25.36,0,0,1,0
AUS,BOS,3/19/2018,NONSTOP,POINTS,174.2,25.36,11900,5.6,1,0
ORD,JFK,3/19/2018,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
ORD,JFK,3/19/2018,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
NAS,FLL,3/19/2018,NONSTOP,LOWEST,172.59,122.59,0,0,0,0
NAS,FLL,3/19/2018,NONSTOP,POINTS,172.59,122.59,3800,99.09,0,0
MCO,JFK,3/19/2018,NONSTOP,LOWEST,175.2,25.43,0,0,1,0
MCO,JFK,3/19/2018,NONSTOP,POINTS,175.2,25.43,12000,5.6,1,0
PBI,HPN,3/19/2018,NONSTOP,LOWEST,233.98,29.53,0,0,1,0
PBI,HPN,3/19/2018,NONSTOP,POINTS,233.98,29.53,16300,5.6,1,0
MCO,LGA,3/19/2018,NONSTOP,LOWEST,130.2,22.29,0,0,1,0
MCO,LGA,3/19/2018,NONSTOP,POINTS,130.2,22.29,8600,5.6,1,0
DTW,BOS,3/19/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
DTW,BOS,3/19/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
JFK,BDA,3/19/2018,NONSTOP,LOWEST,78.1,28.1,0,0,0,0
JFK,BDA,3/19/2018,NONSTOP,POINTS,78.1,28.1,3800,5.6,0,0
JFK,RNO,3/19/2018,NONSTOP,LOWEST,137.98,22.84,0,0,1,0
JFK,RNO,3/19/2018,NONSTOP,POINTS,137.98,22.84,9200,5.6,1,0
JFK,SJC,3/19/2018,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
JFK,SJC,3/19/2018,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
BDL,DCA,3/19/2018,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
BDL,DCA,3/19/2018,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
JAX,BOS,3/19/2018,NONSTOP,LOWEST,264.2,31.64,0,0,1,0
JAX,BOS,3/19/2018,NONSTOP,POINTS,264.2,31.64,18600,5.6,1,0
BOS,SEA,3/19/2018,NONSTOP,LOWEST,162.2,24.53,0,0,1,0
BOS,SEA,3/19/2018,NONSTOP,POINTS,141.2,23.06,9500,5.6,1,1
MCO,SYR,3/19/2018,NONSTOP,LOWEST,228.2,29.13,0,0,1,0
MCO,SYR,3/19/2018,NONSTOP,POINTS,228.2,29.13,15900,5.6,1,0
LGB,PDX,3/19/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
LGB,PDX,3/19/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
MCO,BOG,3/19/2018,NONSTOP,LOWEST,174.1,43.1,0,0,0,0
MCO,BOG,3/19/2018,NONSTOP,POINTS,174.1,43.1,9800,20.6,0,0
FLL,UIO,3/19/2018,NONSTOP,LOWEST,119.1,38.1,0,0,0,0
FLL,UIO,3/19/2018,NONSTOP,POINTS,119.1,38.1,6000,15.6,0,0
BOS,SLC,3/19/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
BOS,SLC,3/19/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
BOS,RIC,3/19/2018,NONSTOP,LOWEST,97.2,19.99,0,0,1,0
BOS,RIC,3/19/2018,NONSTOP,POINTS,97.2,19.99,6200,5.6,1,0
SWF,FLL,3/19/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
SWF,FLL,3/19/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
LGB,SLC,3/19/2018,NONSTOP,LOWEST,77.2,18.6,0,0,1,0
LGB,SLC,3/19/2018,NONSTOP,POINTS,77.2,18.6,4700,5.6,1,0
BNA,BOS,3/19/2018,NONSTOP,LOWEST,181.2,25.85,0,0,1,0
BNA,BOS,3/19/2018,NONSTOP,POINTS,181.2,25.85,12400,5.6,1,0
JFK,ABQ,3/19/2018,NONSTOP,LOWEST,68.98,18.02,0,0,1,0
JFK,ABQ,3/19/2018,NONSTOP,POINTS,68.98,18.02,4100,5.6,1,0
BOS,PHX,3/19/2018,NONSTOP,LOWEST,175.2,25.43,0,0,1,0
BOS,PHX,3/19/2018,NONSTOP,POINTS,175.2,25.43,12000,5.6,1,0
PBI,JFK,3/19/2018,NONSTOP,LOWEST,166.21,24.81,0,0,1,0
PBI,JFK,3/19/2018,NONSTOP,POINTS,166.21,24.81,11300,5.6,1,0
JAX,FLL,3/19/2018,NONSTOP,LOWEST,59.98,17.39,0,0,1,0
JAX,FLL,3/19/2018,NONSTOP,POINTS,59.98,17.39,3400,5.6,1,0
JFK,DEN,3/19/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
JFK,DEN,3/19/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
FLL,SYR,3/19/2018,NONSTOP,LOWEST,234.98,29.6,0,0,1,0
FLL,SYR,3/19/2018,NONSTOP,POINTS,234.98,29.6,16400,5.6,1,0
MSY,BOS,3/19/2018,NONSTOP,LOWEST,249.2,30.6,0,0,1,0
MSY,BOS,3/19/2018,NONSTOP,POINTS,249.2,30.6,17500,5.6,1,0
FLL,DTW,3/19/2018,NONSTOP,LOWEST,116.2,21.32,0,0,1,0
FLL,DTW,3/19/2018,NONSTOP,POINTS,116.2,21.32,7600,5.6,1,0
MCO,LAX,3/19/2018,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
MCO,LAX,3/19/2018,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
FLL,LGA,3/19/2018,NONSTOP,LOWEST,174.2,25.36,0,0,1,0
FLL,LGA,3/19/2018,NONSTOP,POINTS,174.2,25.36,11900,5.6,1,0
CLT,JFK,3/19/2018,NONSTOP,LOWEST,83.7,17.65,0,0,1,0
CLT,JFK,3/19/2018,NONSTOP,POINTS,83.7,17.65,5300,5.6,1,0
RDU,JFK,3/19/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
RDU,JFK,3/19/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
DCA,FLL,3/19/2018,NONSTOP,LOWEST,70.2,18.11,0,0,1,0
DCA,FLL,3/19/2018,NONSTOP,POINTS,70.2,18.11,4200,5.6,1,0
FLL,BWI,3/19/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
FLL,BWI,3/19/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
FLL,LAS,3/19/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
FLL,LAS,3/19/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
LAS,LGB,3/19/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
